gene_ids,ens_gene,Pan_hrt_1,Pan_hrt_2,Pan_kid_1,Pan_kid_2,Pan_liv
738507,NSPTRG00000004275,0.515318,0.347391,17.9614,16.9633,4.88895
466779,NSPTRG00000004278,4.3537074,4.0174056,10.52526158,18.16157,2.989747
466780,NSPTRG00000004279,56.5227,85.6866,16.13605,20.51471,11.44968
451545,NSPTRG00000004280,0.68372,0.657231,3.097772,3.429092,0.210214
451546,NSPTRG00000004281,4.24576,6.70994,7.11866,12.1389,6.40995
739011,NSPTRG00000004284,0.5668335,0.520691,34.4809,16.77979,6.54311997
739126,NSPTRG00000004288,4.26451,6.10594,12.1883,16.9802,17.4484
739047,NSPTRG00000004289,0.414754,0,0.308204,0.332419,0.612091
466782,NSPTRG00000004291,64.87955699,52.587933,1.0739229,1.982651,0.3794409
451551,NSPTRG00000004292,5.256932,2.548254,14.607838,18.84031,6.719225
466783,NSPTRG00000004293,0,0.0310061,0.244132,0.0789939,0
451553,NSPTRG00000004295,0,0,0.0831701,0.206541,0
451554,NSPTRG00000004297,2.31919,2.84464,4.7573,8.66473,4.61256
466787,NSPTRG00000004299,14.20383,27.60181,5.01778,9.351947,1.955735
466788,NSPTRG00000004300,1.28824,0.997153,3.23191,3.37832,2.63469
451556,NSPTRG00000004301,0,0.0221641,0.209415,0,0.812269
100614588,NSPTRG00000004302,18.4266,21.6396,8.8799,27.2332,3.75304
451558,NSPTRG00000004303,16.7365,3.80562,121.289,5.16714,1011.74
451560,NSPTRG00000004305,5.98079,7.68018,10.537,13.14798,7.58676
451561,NSPTRG00000004306,57.2162,137.568,50.2159,176.083224,34.06274
741077,NSPTRG00000004307,0.1264926,0.2050578,0,0.0509712,0
740659,NSPTRG00000004308,0,0.0682443,0.0477692,0.0772836,0.035576
740761,NSPTRG00000004310,17.70691001,30.70041643,12.59808006,29.94842,20.87863084
451562,NSPTRG00000004311,2.16958,2.92921,7.74759,8.76688,6.23693
741012,NSPTRG00000004312,10.7536,6.56895,23.9017,22.2205,32.1174
466791,NSPTRG00000004313,0,0,0,0,9.92282
466792,NSPTRG00000004314,0,0,0,0,0
107966396,NSPTRG00000004315,0.12889,0,5.26783,112.085,1113.71
107967226,NSPTRG00000004316,11.33917,21.31525,8.66182,50.12599,2789.824
451565,NSPTRG00000004317,5.876392,5.097731,9.207924,9.67457,3.88044
451567,NSPTRG00000004318,13.0325,24.36965,19.1962,27.682757,12.978
451569,NSPTRG00000004319,6.21216,3.58088,15.830539,18.05805,12.803939
100615570,NSPTRG00000004320,220.2365,62.5328,431.925,275.217,40.042971
451571,NSPTRG00000004321,16.725709,7.82356,32.46193,22.56578,24.3682
451572,NSPTRG00000004323,6.01488,6.67137,8.42007,10.779717,5.19853
451573,NSPTRG00000004324,10.813464,11.684013,19.0384216,31.910451,18.72847443
451575,NSPTRG00000004325,2.152501,2.11986,7.59843,13.8748,4.96042
451577,NSPTRG00000004326,0.135633,0.10339553,0.390770198,0.671726,0.02425205
466793,NSPTRG00000004327,0.578574,1.061757,1961.8699,2525.4565,5.87025
451579,NSPTRG00000004329,19.5254,19.8452,25.2983,37.3176,2.49364
466794,NSPTRG00000004330,0.0906554,0.0479099,0.1578706,0.707465,0.1119398
451581,NSPTRG00000004332,0,0.0143772,3.28283,8.35129,0
742047,NSPTRG00000004333,1.363146,3.891556,0.625648,1.24944,0.247536
451582,NSPTRG00000004335,2.432078,2.0332527,1.817962,1.460234,2.651148
742233,NSPTRG00000004336,0.853571,1.32884,2.26461,2.99639,2.06692
451583,NSPTRG00000004337,3.58704,5.32884,7.89789,14.2417,11.7639
742330,NSPTRG00000004338,1.771228,1.59204,5.07655,4.309535,2.62552
451584,NSPTRG00000004339,1.17113,0.547349,3.777015,2.47721,2.04483
451585,NSPTRG00000004340,0.448261,1.05765,3.23564,4.58784,1.32308
451586,NSPTRG00000004341,9.83808,6.89166,13.566662,17.14975,10.58791
742541,NSPTRG00000004342,167.113,225.995,204.486,258.997,73.8495
451587,NSPTRG00000004344,3.690153,3.525743,5.130566,7.7274099,2.3186878
104001343,NSPTRG00000004346,2.42965,0.727954,32.384,57.6085,38.5245
451588,NSPTRG00000004347,7.3754648,4.892682,16.821211,34.67014,2.465498
451589,NSPTRG00000004348,6.6899,11.44388,19.40812,28.44816,4.353281
451590,NSPTRG00000004350,26.33115361,21.008032,39.4224521,44.470635,37.50803
451591,NSPTRG00000004351,30.60511617,30.282238,29.093832,27.995979,3.51598801
466800,NSPTRG00000004352,0.247263,0.396751,103.624295,73.931033,8.739037
451594,NSPTRG00000004353,21.0206,23.555,17.4323,22.923,7.24459
451595,NSPTRG00000004355,0.157316,0.124075,0.546932,0.516687,0.241766
451596,NSPTRG00000004356,6.68383,4.17629,14.5164,11.6104,6.44114
466801,NSPTRG00000004358,0,0,0,0,0
743211,NSPTRG00000004360,4.975231,3.01,15.56764,10.3751,7.68308
744218,NSPTRG00000004361,406.335,276.83,650.48,849.182,559.262
451598,NSPTRG00000004362,18.2032,18.11383,55.48601,72.79097,30.854049
451600,NSPTRG00000004364,15.91040012,15.49704,64.04555,45.01993102,134.52421
744366,NSPTRG00000004368,4.241345,4.168348,14.282543,13.230401,16.623574
104001345,NSPTRG00000004369,2.68981,1.76291,13.3254,16.7059,9.15658
451602,NSPTRG00000004370,3.624806,4.357904,10.17992,18.80972,21.276
451603,NSPTRG00000004371,4.6928,3.02572,17.20741,13.47412,7.11121
451604,NSPTRG00000004372,4.046588,4.923882,18.190686,16.36653,12.71804
466802,NSPTRG00000004373,0.308919,0.289119,0.119562,0.0967164,0.142469
451605,NSPTRG00000004374,6.71561,7.37474,15.5728,11.47,9.76918
466803,NSPTRG00000004375,0.0329397,0.0259065,18.49768,86.2334,0.0526668
451690,NSPTRG00000004378,2.294696,2.317008,3.68698,4.186747,2.055274
744688,NSPTRG00000004379,43.55506,37.07086,28.57043,18.849528,10.518082
451607,NSPTRG00000004381,4.77885,2.07558,19.1693,15.7209,14.0131
451610,NSPTRG00000004384,30.53281,25.16032,119.83411,75.837043,16.485444
451611,NSPTRG00000004385,2.0714,2.61465,17.7364,29.3353,2.02854
745188,NSPTRG00000004387,2.947246,1.38857,6.73806,6.865813,4.055616
451615,NSPTRG00000004388,0.750874,0.5905498,2.52417,0.322401,0.2968215
744430,NSPTRG00000004390,10.9519,4.19374,49.8268,57.5483,201.357
745710,NSPTRG00000004391,0.0819466,0,0.507455,0.0820987,0.15117
451617,NSPTRG00000004392,3.6105,4.00341,2.773399,2.924488,0.772429
451618,NSPTRG00000004393,31.743569,27.3274123,48.261679,53.220434,21.957829
451620,NSPTRG00000004394,0,0.021141623,0.13317172,0.0538658,0.12397334
744604,NSPTRG00000004395,3.49127,3.57208,3.99538,4.90111,3.56282
451626,NSPTRG00000004398,1.71301,1.796928,14.092901,35.995,16.1258
451627,NSPTRG00000004400,0.63579,0.257007,0.6359846,0.420926,4.13366
736196,NSPTRG00000004401,1.74985,1.29787,11.3919,3.15234,2.69869
451628,NSPTRG00000004402,1.089516,1.27651,4.031191,9.719555,0.5453686
466808,NSPTRG00000004403,0,0,0,0,0
451629,NSPTRG00000004404,316.347425,691.919611,394.3796,1266.42454,474.554
736600,NSPTRG00000004405,2.226564,0.9806455,1.16508,2.435158,0
451632,NSPTRG00000004406,8.003337,7.685979,7.470528,23.32928999,0.4704465
466810,NSPTRG00000004408,1.17745,1.04018,1.18085,1.31098,0.611655
451633,NSPTRG00000004409,1.10272,0.832579,2.60397,2.59252,1.81724
466815,NSPTRG00000004412,0,0,0,0,0
466816,NSPTRG00000004413,0,0,0,0,0
737779,NSPTRG00000004415,0,0,0,0,0
451635,NSPTRG00000004416,0,0,0,0,0
451634,NSPTRG00000004419,8.25355,2.46735,18.2537,12.34,5.86499
466826,NSPTRG00000004420,0,0,0,0,0
738559,NSPTRG00000004423,0.0974922,0.102235,0.261613,0.211625,0.134886
466838,NSPTRG00000004424,20.04699,12.35021,37.5225,25.96539,26.86147
451636,NSPTRG00000004425,26.8951,41.754,18.6045,36.5315,3.05169
100608192,NSPTRG00000004426,2.04306,0.838347,5.39071,4.36069,1.47479
451638,NSPTRG00000004427,6.90391,1.77059,10.6881,10.9014,1.59199
738728,NSPTRG00000004428,0.704356,0.524625,0.59622,1.4177,0.0805465
451639,NSPTRG00000004429,22.567,26.2073,21.683,18.4781,8.02628
451640,NSPTRG00000004430,1.099676,1.422727,6.190634,6.37857,1.919342
466839,NSPTRG00000004433,0.340977,0.127701,0.5904463,0.7557865,0.688921
451641,NSPTRG00000004434,8.51905,6.24738,20.175,12.3217,5.64552
466840,NSPTRG00000004435,0.126843,0,0.288008,1.5673,0.545982
451642,NSPTRG00000004436,0.0997228,0.0941164,0.642236,0.37965,0.423114
451643,NSPTRG00000004437,0.304004,0.318792,0.753019,0.507614,3.48168
451644,NSPTRG00000004438,1.68497,1.593747,10.00372,19.886078,7.50483
451646,NSPTRG00000004440,2.86111,4.43376,1.81112,1.4226,1.38792
451647,NSPTRG00000004442,15.13745,22.29713,6.082603,4.71343,5.351165
466842,NSPTRG00000004444,37.43185,29.47569,61.7924,63.80286,64.755536
451648,NSPTRG00000004445,19.5193,20.5379,33.4443,47.3693,34.4172
739836,NSPTRG00000004446,0.485472,0.3097325,1.2773298,1.77336774,0.8611917
739927,NSPTRG00000004447,0.450831,0.050653,0.2887209,0,0
740016,NSPTRG00000004448,0,0.289354,0.404941,0.104075,0.241983
740256,NSPTRG00000004449,4.88802,3.5011,6.10787,4.5473,5.43443
451649,NSPTRG00000004450,2.912722,0.438985,1.38257,0.81338,0.116809
451650,NSPTRG00000004452,2.539717,2.728,2.01769,3.22648,1.3285
451652,NSPTRG00000004454,7.96897,9.48398,15.2699,17.1124,14.2569
451653,NSPTRG00000004457,9.651297,11.50091,38.15573,28.55139,23.43994
451654,NSPTRG00000004458,4.14799,2.79162,6.01091,9.87679,7.03518
451655,NSPTRG00000004459,7.06596,6.24185,12.1756,17.1334,48.6918
466845,NSPTRG00000004461,20.0922,30.5992,18.9956,27.6589,23.8612
451656,NSPTRG00000004462,0.249616725,0.242595973,0.40155225,0.477426814,0.410962018
451695,NSPTRG00000004466,19.29376,29.9734762,24.668642,21.74634,18.048435
451659,NSPTRG00000004467,19.68637,14.17943,16.28903,9.90345,8.16879
451663,NSPTRG00000004472,2.15566,0.870123,10.8628,9.39283,3.05086
466847,NSPTRG00000004474,0.0782098,0.0615107,13.7061,8.22728,0.108208
466848,NSPTRG00000004475,0.0489443,0,5.94053,24.1253,8.30664
466849,NSPTRG00000004476,5.49568,5.68234,18.001749,31.661503,10.69654
451664,NSPTRG00000004477,0.8703943,1.104531,1.693967001,3.270887189,1.376270004
741867,NSPTRG00000004480,362.01243,231.720446,381.9498025,376.4289976,263.6425755
100188950,NSPTRG00000004481,0.436424,0.126457,51.934673,39.324662,51.797864
466852,NSPTRG00000004483,0.643984,0.376244,1.36727,1.49313,0.13577
466853,NSPTRG00000004484,2.39619,1.41342,3.36515,7.20192,0.276272
451670,NSPTRG00000004487,16.3204691,16.9474821,25.208959,27.766564,8.6857
451673,NSPTRG00000004488,0.793979,2.10752,0.12458,0.835897,0
466855,NSPTRG00000004489,0,0,9.08829,5.14781,0
742829,NSPTRG00000004490,0.339803,0.16035,0.420847,0.0680868,0.250739
451676,NSPTRG00000004491,2.84227,3.43738,0.3628305,0.36688006,0.0687639
451678,NSPTRG00000004492,13.4202093,14.5009,17.3431,17.6535,0.75735127
451679,NSPTRG00000004493,2.19223,1.9483918,5.093664,5.0756316,5.37918
451682,NSPTRG00000004495,29.6452,26.6579,41.8507,41.3311,21.0338
451683,NSPTRG00000004496,4.452717,3.56821,28.82257,14.37576,8.01399
747328,NSPTRG00000004498,0.12621,0.0992618,12.954739,9.847348,0.0836571
743376,NSPTRG00000004499,0.0235613,0,6.77343,16.0347,0.452989
466859,NSPTRG00000004501,0.0209313,0.115235,0.311081,0.209701,0.830175
749108,NSPTRG00000004503,0.6192074,1.08057,12.42136,21.04791,0.204178
467192,NSPTRG00000004504,0.0590336,0,22.3573,25.7162,24.3029
100614945,NSPTRG00000004506,0.15315,0.181400894,26.532724,33.3683,0.508828
451737,NSPTRG00000004507,5.357680008,5.68352783,9.50303,9.7234074,5.689048
746193,NSPTRG00000004509,2.42346,1.69714,2.34361,3.42576,3.82762
451738,NSPTRG00000004510,11.9334,8.25273,17.1686,19.9947,0.474442
746259,NSPTRG00000004511,10.919109,6.46558,6.88117,5.639756,42.68079
451739,NSPTRG00000004513,39.272606,30.821258,54.89163,106.06287,9.9092911
466911,NSPTRG00000004514,5.3675,3.205482,6.460584,6.217778,3.998581
451740,NSPTRG00000004515,9.243675001,10.06121158,8.61314884,9.942305391,6.55664
107967399,NSPTRG00000004518,6.73101,4.28265,26.27322,28.79253,9.45731
467191,NSPTRG00000004519,1.2703,0.677334,1.78659,1.79035,3.71364
451742,NSPTRG00000004520,26.7199,17.7566,30.4905,26.0348,67.0809
466912,NSPTRG00000004521,3.0460559,1.0215679,3.2804289,4.578913,1.6851148
746558,NSPTRG00000004523,0.0449185,0,0.0370878,0.0150006,0.0138105
451743,NSPTRG00000004525,1.327557,0.542447,7.52997,11.1783,3.316787
466915,NSPTRG00000004526,21.5202583,13.95732245,2.519228,1.40115294,0.0876504
451748,NSPTRG00000004529,23.8347,82.5365,38.091,156.859,31.9508
451749,NSPTRG00000004530,10.672094,12.58181,25.40439,34.93552,7.54178
466918,NSPTRG00000004531,2.74445,1.53832,11.0014,6.79307,0.632849
451752,NSPTRG00000004535,3.28699,2.70595,7.68224,9.20257,3.27634
451753,NSPTRG00000004536,4.02105,1.81516,10.513108,12.5146,7.83477
451756,NSPTRG00000004538,7.849404011,2.930668,32.50561,10.41827,6.96716076
451758,NSPTRG00000004543,0.0216222,0.227722,0.357153,0.318881,0.1332106
746997,NSPTRG00000004545,1.09636,0.665176,0.523738,0.517813,0.303374
466921,NSPTRG00000004546,1.895261273,1.073466,3.3694,3.84619,3.384823
747123,NSPTRG00000004549,18.9957,43.6451,4.00665,3.4073,0.994647
466924,NSPTRG00000004550,2.34598,1.7854,2.87257,1.71534,3.47589
451764,NSPTRG00000004553,3.14839,3.74682,5.13065,5.18789,3.13325
451765,NSPTRG00000004554,1.835159,0.296988,0.820719,0.324999,1.659046
466926,NSPTRG00000004555,4.71041,2.02384,12.0998,7.55939,9.69521
466927,NSPTRG00000004556,0.663099,0.459157,1.67672,2.60196,0.509686
451766,NSPTRG00000004557,116.911,204.757,110.4460491,127.271,74.3402
466928,NSPTRG00000004561,0,0.0469044,0,0.0597489,0.110017
466930,NSPTRG00000004563,1.5136,5.11599,1.84251,2.74803,0.0428815
466931,NSPTRG00000004564,0.623539,0.597195,3.001629,3.49937,1.540831
451772,NSPTRG00000004565,0.129329948,0.5434538,0.160175416,0.129570773,0
451773,NSPTRG00000004566,73.55100063,69.1455,35.7585,12.126,2.58797
451775,NSPTRG00000004567,34.7853,15.429794,313.07402,241.27295,109.45
466933,NSPTRG00000004569,0.548313,0.149294,2.37173,1.25019,0.64755
466934,NSPTRG00000004570,65.79452,29.8786,103.281203,52.983936,111.7658
451776,NSPTRG00000004571,1.30101,0.2172927,321.044,170.82923,6.625616
451778,NSPTRG00000004572,12.074016,6.957648,81.10156,45.536259,96.30533
451781,NSPTRG00000004573,15.613542,8.29679,93.6261,41.6377,112.248894
749463,NSPTRG00000004574,2.911892,1.824288,4.588162,4.36232,3.90732
451782,NSPTRG00000004575,108.604,145.464,104.48,102.211,132.653
747674,NSPTRG00000004576,7.08981,4.758055,13.773952,13.595803,7.81023
451783,NSPTRG00000004577,3989,3143.774,2809.06,1675.858,2694.185
466936,NSPTRG00000004578,25.5433,8.85052,17.00894,12.88427,16.27486
451784,NSPTRG00000004579,9.8992,6.01439,16.8022,9.541683,21.76607
451788,NSPTRG00000004580,56.6729,41.1734,58.7889,43.6839,28.460549
747759,NSPTRG00000004581,1.85566,0.625477,0.76608,0.265587,0.16301
451789,NSPTRG00000004582,1.05491,1.03709,1.25208,9.24763,2.71635
451790,NSPTRG00000004584,10.04648,7.71275,21.58944,26.01601,10.98982
451791,NSPTRG00000004585,0.09082,0.190476,0.787365,0.272966,0.111693
451792,NSPTRG00000004586,51.79152,42.8022,80.68979,72.64979,44.861796
747867,NSPTRG00000004587,122.1891,92.8331,283.581,234.792,221.193
749487,NSPTRG00000004588,0.662528,0,0.820543,3.98255,0.623448
450124,NSPTRG00000004590,7.1638,1.452768,9.29156,5.70778,25.8731
100612169,NSPTRG00000004591,3.96689,5.05983,4.66106,5.0952,1.52456
100612078,NSPTRG00000004592,1.806383,4.23809,1.316006,1.066811,0.490045
451796,NSPTRG00000004593,0.196546,0.0360686,0.583062,0.678621,2.7465605
451798,NSPTRG00000004594,24.1126,16.7717,45.3559,32.2019,37.1851
451799,NSPTRG00000004595,492.407,495.967,657.302,547.093,427.788
451800,NSPTRG00000004596,0.69573,0.450619,6.43714,5.28917,5.13377
451802,NSPTRG00000004597,4.21503,8.22424,15.32036,25.00187,1.0613954
748032,NSPTRG00000004601,6.093768,1.33404,31.9894,18.58084,36.02103
451807,NSPTRG00000004604,35.87129,20.93424,53.05509,37.5705,62.182324
451808,NSPTRG00000004605,106.16793,20.82584,142.463789,22.33782,1986.655
466939,NSPTRG00000004606,143.4489,12.78102,285.582,31.953,1805.32577
748111,NSPTRG00000004607,8.13558,0.548597,25.5525,4.93492,63.85
748121,NSPTRG00000004608,3.92086,0.811499,1175.54,1072.28,236.499
451811,NSPTRG00000004609,3.383472,1.142674,45.53903,30.910975,44.91547
451812,NSPTRG00000004610,8.217311,6.08161,35.78752,27.795036,37.914817
451814,NSPTRG00000004612,0.260401,0.269965,0.850246,0.355751,0.371197
107967426,NSPTRG00000004613,36.14710002,4.0481869,22.34478,1.848803057,81.464521
451817,NSPTRG00000004615,0,0.246693,0.0776952,0.0628497,0
748273,NSPTRG00000004617,0.0808697,0,0.100157,0.0810199,0
748284,NSPTRG00000004618,0,0,0,0,0
748311,NSPTRG00000004624,0.172571,0.0938796,0.436123526,0.2672513,0.141567239
451818,NSPTRG00000004626,5.40027,6.17329,5.84944,22.5239,4.794713058
466941,NSPTRG00000004629,9.28954,6.45508,8.44907,8.07734,5.91512
466942,NSPTRG00000004630,3.33505,1.11719,5.58378,1.67062,9.57025
104001126,NSPTRG00000004631,1.6027244,0.374182,2.223781,0.7820502,1.324922634
473405,NSPTRG00000004638,0.254794,0.0333986,0.525939,0.510535,1.09674
735637,NSPTRG00000004639,0.656477,1.807083,0.813048,1.973092,0.893059
473404,NSPTRG00000004640,0,0,0,0,0
465375,NSPTRG00000004645,0.116847,0.0913813,0.235852,0.278054,0.203217
465374,NSPTRG00000004647,13.24518,10.57742,16.99757,23.24234,5.422314874
736013,NSPTRG00000004648,54.28424,63.41471,59.765596,62.93803,53.43803
100614520,NSPTRG00000004649,0.2676498,0.63216,1.12298,1.99198,0.2468723
465372,NSPTRG00000004650,107.518464,70.031419,82.2791,64.274587,90.86595
465371,NSPTRG00000004652,1.06365,0.11783,0.802396,0.0664651,2.670852
736832,NSPTRG00000004656,0.0484192,0.152324,0.719607,0.727636,0.893209
465280,NSPTRG00000004659,0.354132,0.557039,1.69172,5.4739,0.699946
465281,NSPTRG00000004660,0.267431,0.240921,0.331215,0.920687,0.961698
473359,NSPTRG00000004661,8.30433,3.61801,3.8476,2.39417,3.47165
737352,NSPTRG00000004662,0,0,0.614591,0.397727,0.183086
465284,NSPTRG00000004663,0.854299,0,0.881709,0.285295,0.65665
465283,NSPTRG00000004664,0.214993,0.048311,0.152154,0.400014,2.50712
465285,NSPTRG00000004666,1.430801,2.925784,1.41764,1.800274226,0.505316
473361,NSPTRG00000004667,4.074692222,2.221085415,6.908183,5.163738564,12.3668492
473362,NSPTRG00000004668,0.0660954,0.2409207,49.88786,10.95070001,0.058418
465286,NSPTRG00000004669,0.275269,0.152761,118.608,172.81,0.30409
450156,NSPTRG00000004671,0.291361,1.000228,2.59644,2.61744,1.543774
450153,NSPTRG00000004672,0.247448,0.29192,1.53232,1.36349,1.14119
473363,NSPTRG00000004680,0.162776,0.0914434,0.460797,0.186375,0.0857943
465289,NSPTRG00000004681,243.877,92.396,143.9341,89.1626,83.218
107967742,NSPTRG00000004682,0,0,0,0,0
738901,NSPTRG00000004683,0,0,0,0,0
738958,NSPTRG00000004684,0,0,0,0,0
493892,NSPTRG00000004685,0.237063,0.186446,0,0.237503,0.10933
104001086,NSPTRG00000004686,1.31295,0,1.6261,1.64424,0.908273
107967743,NSPTRG00000004696,0,0,0,0,0
473366,NSPTRG00000004699,8.27556,2.040621,38.7541,7.54933,23.26639
465293,NSPTRG00000004700,0.534026,0.292539,8.60469,2.99911,26.21761
465295,NSPTRG00000004701,3.41316,5.30717,6.59721,15.7745,2.37405
738291,NSPTRG00000004702,3.98105,2.911814,7.96814,7.65271,5.56884
738332,NSPTRG00000004703,1.83114,1.04288,5.23957,6.26274,5.18345
465297,NSPTRG00000004704,2.87007,7.404229,11.522715,15.643948,21.51024
740601,NSPTRG00000004705,15.88362,13.56119,34.6415,55.2048,23.19497
466947,NSPTRG00000004707,10.3823,11.3435,16.1827,26.8608,15.5615
738701,NSPTRG00000004708,4.11205,3.995076,2.2307425,3.127872,1.17723
473370,NSPTRG00000004711,0.0451116,0.0367711,0.160364,0.0456956,0.335585
473371,NSPTRG00000004712,25.9334,31.8771,59.3891,78.2716,80.5616
465301,NSPTRG00000004714,1.4397,3.183338,12.07864,13.3869,2.735848
465302,NSPTRG00000004715,1.01014,0,0.308152,1.516155,0.0545757
741239,NSPTRG00000004716,19.3892,20.1249,17.806,19.293,16.4241
473373,NSPTRG00000004718,0,0,0.110554,0.0894301,0
473374,NSPTRG00000004719,4.4844227,4.05231,5.4932397,8.9188676,2.10403
465304,NSPTRG00000004720,23.8882,20.6362,33.4492,25.5167,12.2979
473375,NSPTRG00000004721,0.43423,0.761929,0.298775,0.36253,0.2225114
465307,NSPTRG00000004724,30.4366,20.92318,38.847635,30.115204,25.0476
473376,NSPTRG00000004726,0.516935,0.199772,0.283198,0.343629,6.11641
465310,NSPTRG00000004727,256.283,97.9688,230.551,182.34185,16.1257
741952,NSPTRG00000004728,0.851873,0.0597169,15.56646,1.913502,0.757992
742002,NSPTRG00000004729,60.3936,26.7928,107.404,48.1122,109.655
742049,NSPTRG00000004730,0,0.0329236,0.103692,0.0838789,0.038612
465313,NSPTRG00000004731,2.124791184,1.873567,19.93053,13.855119,1.253458
465314,NSPTRG00000004732,0.120502,0,17.59099,24.733,0.125041
473379,NSPTRG00000004733,22.85272,11.64579046,64.69040159,53.07894,17.19998
465315,NSPTRG00000004734,41.304,41.3376,51.6235,42.928,31.9948
465316,NSPTRG00000004735,19.94104,23.24824,49.9751,31.72988,24.190313
740538,NSPTRG00000004736,0,0,0,0,0
465319,NSPTRG00000004738,1.445712,0.1895047,2.387356,0.724197,0.106447
465320,NSPTRG00000004739,5.77572,0.797532,5.60367,3.79266,0.077944
465321,NSPTRG00000004741,0,0.0131324,1.3009,3.36429,1.01922
743002,NSPTRG00000004742,0.23099,0.0424198,0.1336,0.2701811,0.0697583
465323,NSPTRG00000004744,0.494896,0,0,0.371861,0
465327,NSPTRG00000004747,16.074711,11.91232782,23.1735993,17.638977,18.2445887
465329,NSPTRG00000004748,55.2167,38.2415,3.44782,4.48761,1.29353
743769,NSPTRG00000004749,0.581817,0.416229,0.120189,0.0770273,0.015756974
465330,NSPTRG00000004750,0,0,0,0,0.0450836
465331,NSPTRG00000004754,0,0,0,0.0179507,13.9649
473385,NSPTRG00000004755,0.0100226,0,0.0524951,1.486263,0.3909563
741937,NSPTRG00000004756,0.428258,0.581229,1.122,1.74666,0.717216
465332,NSPTRG00000004757,3.58102,1.98973,6.4747,5.91876,4.24408
465334,NSPTRG00000004758,16.118777,22.26495,16.4928,8.83493,15.90736
465335,NSPTRG00000004759,4.0625,3.49511,5.18865,7.42784,7.82215
741806,NSPTRG00000004760,1.0679,2.51965,0.383979,2.27781,0.0317741
465336,NSPTRG00000004761,0,0,0,0.0176333,1.10393
465337,NSPTRG00000004762,1499.7342,2345.7952,1059.56,1257.3,34.1995
740604,NSPTRG00000004763,12.457,8.8128,1.09961,1.08161,5.46253
465338,NSPTRG00000004764,20.279827,21.05481,0.374095,0.523828,6.222052
465340,NSPTRG00000004765,25.6217,23.9893,29.7983,25.9626,35.1114
465342,NSPTRG00000004767,3.501212,6.1452193,10.685462,21.776803,3.771815
101057524,NSPTRG00000004768,2.91871,2.753712,15.9206,14.0429567,7.157025
740110,NSPTRG00000004770,1.404093,1.3788751,1.0567042,1.22824158,2.532870038
465345,NSPTRG00000004772,0.54141993,0.24448,2.264413,3.665442,0.0848307
465348,NSPTRG00000004774,0.4759992,0.461905,2.781298,1.800278,0.1642984
473387,NSPTRG00000004775,4.41722,4.73466,7.68504,10.09892,5.98941
465350,NSPTRG00000004776,0.18654,0.0286962,0.226601,0.5304052,0.31931
466949,NSPTRG00000004778,12.6869,8.92154,13.30962,15.77592,3.23526
465351,NSPTRG00000004779,3.72363,1.46429,3.6235,1.42116,0.122663
739128,NSPTRG00000004780,2.57773,7.57444,1.43972,3.88517,0.157673
473389,NSPTRG00000004781,2.56458,4.540797,6.91501,10.910336,2.60562
465353,NSPTRG00000004782,3.62125,5.8385,4.38882,7.80014,5.12949
738902,NSPTRG00000004783,13.94878,15.467296,23.47271,28.23274,9.162808
465354,NSPTRG00000004784,4.52677,5.07059,21.1838,65.5956,5.96048
465356,NSPTRG00000004785,10.68051,13.50008,17.95208,29.8081,4.57387
738561,NSPTRG00000004787,9.89907,22.3832,3.51574,4.37535,2.63177
465358,NSPTRG00000004788,0.691489698,0.582168469,1.163623628,1.885860005,1.508189221
465360,NSPTRG00000004789,0.0439262,0.0690945,0.0544027,0,0.0810325
473392,NSPTRG00000004790,87.33647,54.209425,13.73415,19.65909,4.001988
738255,NSPTRG00000004791,2.06059,3.38856,1.16002,3.75348,0.172784
738082,NSPTRG00000004792,12.044877,15.31781,20.794253,36.62191,17.4134
465361,NSPTRG00000004793,1.38806,1.03546,12.2877,13.7776,4.07381
473393,NSPTRG00000004794,0.2873291,0.369993,0.193612,0.235656,0.4623906
465362,NSPTRG00000004795,14.141617,12.81459,9.46633,9.0476,6.73166
473394,NSPTRG00000004796,1.28346,0.974616,1.09626,1.15283,0.346985
100609601,NSPTRG00000004799,0,0.0175473,0.0828968,0,0
465365,NSPTRG00000004800,4.48553331,4.62988,12.90285,11.08932,2.664969
473395,NSPTRG00000004801,8.73738,11.83341,13.3242742,22.9368,5.84568
465366,NSPTRG00000004802,10.10814413,9.904325,9.535242594,9.434115,5.173282
465368,NSPTRG00000004804,1.73449,2.0942885,8.158498,8.637390036,7.41447
465274,NSPTRG00000004811,17.357802,11.903141,5.789371,7.73184,2.686993
736460,NSPTRG00000004812,2.04438,1.70359,6.56048,7.56053,2.52481
465272,NSPTRG00000004813,2.527923,4.771598,2.0872254,7.091330001,0.932673
465269,NSPTRG00000004814,3.02653,2.8988,4.36691,4.9335,8.13522
465268,NSPTRG00000004815,2.263610753,1.755905,1.693,1.242632,0.314613
465267,NSPTRG00000004816,4.2562544,2.1515686,14.849283,9.994691,5.635772
465266,NSPTRG00000004817,16.82553,14.517016,15.31942501,17.8956,9.262442
473356,NSPTRG00000004819,6.09033,6.92522,8.63343,10.7698,9.5769
465265,NSPTRG00000004820,83.61684,65.343181,2.813889,4.0671,6.2567
473354,NSPTRG00000004821,0,0,1.476997,1.49653,0.909704
735940,NSPTRG00000004822,1.27055,2.75686,2.22138,2.6812,1.333972
465378,NSPTRG00000004823,5.80494,4.15786,6.67591,8.34476,4.955940001
