"","ens_gene","Homo_sg_1","Homo_sg_2","Homo_hrt_1","Homo_hrt_2","Homo_hrt_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Homo_livr_1","Homo_livr_2","Homo_livr_3","gene_ids"
"4752","ENSG00000119139",17.31575299,16.5376952,28.91939445,31.22927076,30.74974436,52.9232083,38.4851949,50.7064782,24.50206704,13.9889712,22.17421861,9414
"4753","ENSG00000119147",8.1199538,4.187882,4.19443,11.57472,15.10524,11.72891595,92.014327,12.339888,1.044951,0.243222,2.225208,84417
"4754","ENSG00000119185",23.1516286,12.7797163,50.178244,27.00034554,32.75440583,42.031009,65.49863982,73.1147276,8.574595,12.363949,22.201753,9270
"4755","ENSG00000119203",9.6212618,6.417494,4.7334162,3.09544,4.397479,15.007391,9.710962,27.437826,8.0258394,11.957234,10.32125,51692
"4756","ENSG00000119227",1.105632,1.532781,4.75339,8.95826,8.839691711,1.6479341,2.167641,2.289559,1.77149306,0.4768682,2.461574,80235
"4757","ENSG00000119231",6.6407059,3.157095,3.7988332,4.188906,5.49275,6.6302765,6.619191,6.925314,6.305853,1.18328,2.282965,205564
"4758","ENSG00000119242",1.0171008,1.17968674,18.1277177,19.3581009,16.8662401,19.182437,20.879493,26.58342,6.555587,1.772498,7.1212801,80212
"4759","ENSG00000119280",12.7121055,8.4566198,10.069737,24.667619,30.953764,8.521156582,11.61561,10.53357,2.3136512,1.592343,1.280674,84886
"4760","ENSG00000119283",0.00879155,0.00221887,0.01887464,0,0,0.0393901,0.0363431,0.0596143,0.0484188,0,0.011004,440730
"4761","ENSG00000119285",4.500682741,2.350184764,2.147091,2.05915,1.801276,2.702772,2.5669503,4.310783,1.922394,0.475281,1.0997338,55127
"4762","ENSG00000119314",11.4730134,5.8934159,2.396217,1.2359643,1.198541,6.1970576,2.964114,20.191755,2.3554837,1.73675,2.61261,9991
"4763","ENSG00000119318",23.887038,16.47493,24.77895,69.0266,63.1271,43.5656,22.042028,66.33194,46.633816,19.17219,42.78998,5887
"4764","ENSG00000119321",5.332838,4.055711411,3.49293,12.17440763,9.374348306,12.81645276,5.9955391,7.471542346,2.975409,1.06712001,2.851895,23307
"4765","ENSG00000119326",14.9618575,11.3851908,9.5701,9.25271,10.262226,9.8767,6.166813,28.22791,4.940965,11.88693,16.24602,8727
"4766","ENSG00000119328",9.33360554,9.4663036,5.087242,8.62649,4.256755,8.504915185,3.73404,14.211578,6.433406,3.91271,4.866306,54942
"4767","ENSG00000119333",3.8676936,9.28338,20.587365,50.04555,44.02507,66.50991,89.187858,39.3285142,15.190868,9.511342,15.31768,89891
"4768","ENSG00000119335",78.377713,64.8992016,76.240866,43.85957,47.232324,127.437334,64.908149,156.55739,43.25612238,23.556732,36.39171,6418
"4769","ENSG00000119383",17.980418,29.5287011,46.048798,119.212613,130.8020697,130.644196,125.1834523,111.2562275,67.50187948,50.9944487,32.339908,5524
"4770","ENSG00000119392",5.3821018,3.1520327,3.62292,8.43597,6.043452,11.55243,9.08587,14.636833,4.26696,2.36992,5.02831,2733
"4771","ENSG00000119396",25.5072,13.5711,10.0658,11.8762,11.7179,23.06759,14.4013,48.00983,15.0817,17.2603,30.3865,51552
"4772","ENSG00000119397",3.1236816,1.87420005,2.73888038,1.658838558,1.719443,1.611485152,0.714889,2.918124,0.9465775,0.9105404,2.179449,11064
"4773","ENSG00000119401",2.55109,1.81856,3.092069228,10.546561,7.47461323,3.551621,2.833780003,3.57648135,1.8260934,0.648581095,1.103993,22954
"4774","ENSG00000119402",7.672604,6.541333,14.363885,14.916221,14.069119,25.09986,12.034186,28.017426,18.385471,2.893937,6.385112,26190
"4775","ENSG00000119403",1.416916693,2.019274,7.530713373,13.917558,13.046535,2.414996306,7.698876,2.666671786,0.976399181,0.9022571,1.236192815,26147
"4776","ENSG00000119408",7.312249112,5.357194,4.745981012,6.695561,8.137493715,64.96637086,24.09064549,37.88385254,61.81859178,25.211468,20.068344,10783
"4777","ENSG00000119411",22.19181,46.8793,1.243641,1.3828138,1.73134,14.915765,19.504388,10.23736,0.435259,0.105045,0.2387179,54836
"4778","ENSG00000119414",16.0625967,13.550441,6.403376,9.56308,11.787078,19.79816,14.76338,46.06141,11.451588,7.39304,9.096804,5537
"4779","ENSG00000119421",19.6069,30.4313,105.861,219.055,215.684,110.734,72.6939,142.562,47.3729,35.1126,40.3612,4702
"4780","ENSG00000119431",11.75922,30.49527,10.073347,18.190521,19.81146,60.29148,106.9707,60.12677,47.39701,17.7334207,46.6643,81932
"4781","ENSG00000119446",6.979901,4.870063,10.90191,15.37119,11.97148,8.852175,5.882503,20.30288,3.77509,4.16101,3.657079,92400
"4782","ENSG00000119457",0,0.011462,0.0320204,0.0988379,0.32737,0.039271,0.0705806,0.078859409,0.0376232,0,0,57864
"4783","ENSG00000119471",16.592196,13.494165,34.86983,49.14742,52.76372,36.57158,12.412968,71.4892586,18.98173,35.845794,29.97019,84263
"4784","ENSG00000119487",16.348285,22.15376186,56.121891,58.324347,72.49523607,110.306937,79.1247874,126.0700247,51.2080661,17.57910419,23.0371905,79109
"4785","ENSG00000119508",26.548784,2.8391025,7.321977,19.1236952,23.2765495,0.3774575,0.583233,0.1858233,0.0517473,0.0633145,0.0532901,8013
"4786","ENSG00000119509",2.6386471,2.513366,2.434502,1.851813,1.72522,10.125429,6.135371,12.0878123,4.180482,1.204568,2.5591288,27130
"4787","ENSG00000119514",2.98561,1.3069088,0.392693,1.553404,0.12522,4.41739,2.911203,3.690012,0.0239849,0.0540263,0.1101819,79695
"4788","ENSG00000119522",2.3199546,2.11409851,5.016631,10.341301,5.8630271,27.827884,26.39479,19.676669,8.649647,1.9355922,2.8951345,57706
"4789","ENSG00000119523",23.684419,19.49189,3.715697,4.393454,4.265439,13.64195,11.6436,32.99385,12.93666,16.86964,17.25151,85365
"4790","ENSG00000119535",1.5981449,1.321441101,13.23603627,4.3818599,6.82266047,4.1623671,1.5296112,5.095921,4.8755832,8.3249266,3.53144851,1441
"4791","ENSG00000119537",14.5414903,10.5773321,11.2590819,10.3215364,14.81314411,25.550767,9.8519421,33.5586098,19.174529,18.8619841,14.4929751,2531
"4792","ENSG00000119541",14.1655509,9.8741954,4.635939,6.72962,3.6741185,13.909964,3.643753,22.093332,7.861154,4.83752,8.8158599,9525
"4793","ENSG00000119547",0.00913672,0.00748305,0.0126173,0.0188165,0.0125171,0.0175727,0.0101334,0.0241774,4.17894,0.257199,1.61233,9480
"4794","ENSG00000119559",1.7601292,4.8433501,12.81912278,13.225174,18.902456,26.000203,48.55947505,28.741044,17.25502641,8.372523555,9.4432918,148223
"4795","ENSG00000119574",0.9614913,1.8019106,5.187606,14.19572,14.848766,10.88126,14.932064,5.105707,4.657705,0.953452,1.718211,84878
"4796","ENSG00000119596",12.0805393,8.844932,14.814903,13.480119,13.713143,21.694754,15.116676,14.962074,5.715135,1.749289,4.3053,56252
"4797","ENSG00000119599",1.9279866,2.5420208,2.109978914,6.227389959,5.371529,12.30672042,10.580123,14.847977,4.116313,0.9375799,3.0660836,26094
"4798","ENSG00000119608",0.1453154,0.1399335,0.113502,0.106386,0.181034,0.44295,0.233801,0.244853,0.3451674,0,0.0147177,283571
"4799","ENSG00000119614",0,0,0,0,0,0,0,0,0,0,0,338917
"4800","ENSG00000119616",16.205394,10.070044,9.204359,10.70338,9.02765,17.598949,10.07915,36.70726,7.408891,4.175694,9.203510003,51077
"4801","ENSG00000119630",0.439688423,0.9820564,2.982884,3.2981004,4.500842,1.9833743,5.24127089,1.9040677,1.910243,0.9706392,0.9244917,5228
"4802","ENSG00000119632",1.0550996,3.7316232,9.093338,47.948395,37.286725,4.533545,45.073521,9.624399,3.015902327,2.0629434,1.7179429,83982
"4803","ENSG00000119636",2.452225,1.0274734,1.250092,1.743156,0.815237,3.702028,3.272267,9.174327,1.028691,1.0017529,2.478449,80127
"4804","ENSG00000119638",12.6187967,12.4957016,37.243774,54.42577,56.686132,28.623284,24.200282,33.656668,23.486497,5.391947,11.76699798,91754
"4805","ENSG00000119640",5.926809,2.9530602,19.94495,9.71481,10.050448,16.6936263,5.143609,11.935535,4.678353,1.60586,2.4435114,97
"4806","ENSG00000119650",4.8479159,6.9701959,18.483141,32.221384,29.673633,59.72244,46.062347,82.016948,21.934021,52.563488,25.857678,112752
"4807","ENSG00000119655",65.8442462,40.1114251,51.617101,72.7207858,70.29284,261.07337,278.147528,406.557388,39.00445,41.4528043,57.4954826,10577
"4808","ENSG00000119661",4.818089,3.0342831,1.709232,3.132754,3.852872,3.549396,1.79597,17.11162,1.348066,2.747606,0.898311,83544
"4809","ENSG00000119669",7.35555,10.5522,27.24,28.2905,27.7376,21.762,32.5212,8.29037,13.31,2.21889,3.04028,64207
"4810","ENSG00000119673",5.677791,7.92825,46.797028,94.182879,107.14157,119.473191,57.432757,77.7417,85.66346,21.32665,47.82257,10965
"4811","ENSG00000119681",2.4503745,2.7653086,8.535669,15.28516,14.765916,6.503244,5.453846,4.645661,0.249662,0.192811,0.26026564,4053
"4812","ENSG00000119682",6.3513233,4.99028175,4.6000656,14.26443063,10.0704712,12.529687,17.66972,18.9338261,5.9419151,1.012676,3.2337587,9870
"4813","ENSG00000119684",5.917147,3.52107433,4.252721166,8.801488243,9.56382,11.96351892,9.21804,17.595248,2.289956,6.1104321,6.96018016,27030
"4814","ENSG00000119685",5.2989857,3.1749199,7.5975411,13.45814531,7.9128531,15.9349037,6.6418636,11.3160926,4.052509102,2.0443559,1.8485623,23093
"4815","ENSG00000119686",5.3722867,3.9074347,0.869042,1.315905,2.014841,12.876208,16.71049412,13.467669,30.244678,17.7108,4.5173591,55640
"4816","ENSG00000119688",9.10989902,12.01410361,40.446908,33.28904401,34.400858,71.795105,60.480499,63.4695,30.773353,12.44671037,28.381333,5826
"4817","ENSG00000119689",17.939687,15.3581419,41.5323289,102.210545,108.6147109,121.7049261,98.073152,133.545632,34.945573,15.936963,29.201192,1743
"4818","ENSG00000119698",0.3848008,0.1341825,0.0376847,0.344681,0,0.0394371,0.0226769,0.1680225,1.473155,0.375084,0.1223409,57718
"4819","ENSG00000119699",7.2481526,5.705067,9.681747,11.83811,11.848494,3.851554,5.408215,3.595175,1.788217,6.362429,1.70255,7043
"4820","ENSG00000119703",1.0712305,1.061471116,1.8523124,4.919749,2.883378,3.663022,4.843442233,6.295049469,1.1138153,4.061787101,2.536591462,79696
"4821","ENSG00000119705",74.437014,51.7891552,47.281365,69.59294,70.72156,67.972881,36.73205,118.410824,45.17813,62.2528195,89.199982,81892
"4822","ENSG00000119707",24.554178,16.1807023,22.44975,16.72523,15.527021,31.162591,7.324878,35.088818,14.001419,4.9476094,15.55904,58517
"4823","ENSG00000119711",14.3113204,9.8799588,9.340751,26.68571,27.261794,213.097858,173.856988,397.78425,96.36558,43.680226,96.836257,4329
"4824","ENSG00000119714",0.5330042,0.5075965,1.185770147,2.803514,4.602055,2.467401,1.219573,1.279850003,0.923362,0.0649963,0.419799,8111
"4825","ENSG00000119715",0.02466057,0.04225064,1.113642,3.272502,2.808822,6.465713,19.970882,5.823814,0.0745212,0,0.0402844,2103
"4826","ENSG00000119718",9.3346195,10.542329,19.497146,28.064422,28.228846,61.98311,70.976367,53.329331,18.318708,8.780281,11.176479,8892
"4827","ENSG00000119720",2.0868905,2.3072343,4.401583,5.000132,3.3099743,16.257993,7.419388,9.720518,3.361107,1.6029571,3.125648,55051
"4828","ENSG00000119723",5.7343776,7.0055106,10.044565,37.319141,33.87387377,34.991982,26.08560538,41.3062933,12.613519,8.462949,13.426947,51004
"4829","ENSG00000119725",13.3558673,9.567324033,8.892791,9.616722685,9.2635427,19.97815209,19.41246,32.6601443,7.40308855,7.868716,7.38390509,57862
"4830","ENSG00000119729",21.2164118,15.8091963,231.62691,370.314346,397.82624,61.021272,10.065359,52.58348,6.8810712,5.64123,2.935222,23433
"4831","ENSG00000119737",0.759717,0.292642,1.19364,0.695138,1.21385,0.594729,0.203653,0.530331,1.52788,0.0187042,0.453393,10936
"4832","ENSG00000119760",6.5841162,4.2914215,9.43396,18.552471,17.18827,21.016509,12.908081,24.5789,7.483467,4.284219,8.285644,9913
"4833","ENSG00000119771",0.63299583,0.3994047,0.8982579,1.157252,1.3484158,2.545322,1.620173,2.2530062,0.3497976,0.18339,0.0913338,114818
"4834","ENSG00000119772",2.0998349,2.496714601,7.504831885,10.57831,13.218735,13.411387,7.615833,6.31071,4.598586028,0.4917028,1.295933,1788
"4835","ENSG00000119777",28.758682,27.746807,18.19774311,21.13637815,28.23592465,35.7093232,45.109105,34.75422,26.86445711,17.81571256,15.632426,54867
"4836","ENSG00000119778",2.920436,1.2395089,1.30346908,2.305894,1.14818,1.748658,1.3042545,3.488823,1.319385,1.0441595,1.2146868,54454
"4837","ENSG00000119782",1.6116771,1.3960412,2.467198,2.988368,2.704796,1.7891,7.094944,2.108127032,1.202544,2.678560206,3.40557,2281
"4838","ENSG00000119787",52.9216255,39.96119891,11.49485,15.9771284,20.043432,23.391092,10.14207,39.9211041,24.791144,11.4696561,16.067495,64225
"4839","ENSG00000119801",48.55995,28.0127406,32.80375203,19.422122,26.261415,66.57447303,41.00889,86.10585,33.759387,16.359625,31.447766,51646
"4840","ENSG00000119812",23.6664425,18.4758872,29.975124,42.735354,46.0346545,49.1337414,22.072012,38.430677,21.9141169,5.717078,6.750442,25940
"4841","ENSG00000119820",25.56986,18.619938,10.03097,4.9597,8.69051,11.420138,1.942114,31.02029,11.380118,20.01075,20.64653,84272
"4842","ENSG00000119844",21.344616,16.8960637,3.6014092,3.622837,2.967868,21.80610096,17.4876513,51.4800688,9.374947158,13.8285403,13.5724659,54812
"4843","ENSG00000119862",8.87768,3.984631,5.155207003,6.47839,4.67776,13.92128,4.4729948,24.681825,6.11613,0.906156,1.8996586,29094
"4844","ENSG00000119865",4.2289113,1.538353,10.088327,7.92531,5.562017,3.455938,5.747516,3.641962,1.035636,0.708411,1.4940922,25927
"4845","ENSG00000119866",7.6637521,7.44546876,4.717967,6.7996135,4.635801,0.0782834,1.378073427,0.4408094,0.4678631,0.16161385,0.3642727,53335
"4846","ENSG00000119878",9.23945,4.4973,2.62318,1.460313,1.612888,1.269812,1.639379,8.61357,1.452985,4.545013,4.563585,9419
"4847","ENSG00000119888",82.1406241,58.7028259,0,0,0.25796,130.3809953,69.09301931,252.238056,1.328449,1.462869,1.539073,4072
"4848","ENSG00000119899",16.017607,16.7060476,1.95286,1.8438,1.69326,21.7928,11.127,49.0867,4.04232,3.80382,6.43628,26503
"4849","ENSG00000119900",33.63089,23.202202,1.98289,0.9586214,1.166554,1.5863,0.894824,4.537717,0.659608,0.552952,0.733512,79627
"4850","ENSG00000119906",5.364056566,2.8166289,3.33491964,3.314501,4.087874422,5.81102264,3.18293639,8.3078083,2.399730962,2.33148,3.1689771,55719
"4851","ENSG00000119912",6.7801,3.769780611,3.9672622,11.26988701,9.528756,8.162009,2.434686,12.5074317,5.02064,5.318987806,4.598765855,3416
"4852","ENSG00000119913",0.0126856,0.00390524,0,0,0,0.0581167,0.0335132,0.0799598,0.184113,0.0401864,1.029168,6975
"4853","ENSG00000119915",0.325364,0.016747,0,0.722424,0.192229,0.134935,0.233432,0.092825,0,0,0.0235595,83401
"4854","ENSG00000119917",2.87107,1.954747,2.821715,4.83852,4.320450134,9.11183,6.14003,13.3723,5.8664,0.637464,5.544998,3437
"4855","ENSG00000119919",0,0,0.102548,0,0,0.163056,0,0,0.0354115,0,0.0151055,159296
"4856","ENSG00000119927",6.49532,2.6886021,2.7711091,26.110312,31.558094,1.8451367,1.912211,5.225978,474.121304,4.7308931,76.538332,57678
"4857","ENSG00000119929",7.403574,5.4503306,21.66536,19.24006,21.20358,18.79067,9.471683,20.51764,45.77075,10.484302,20.48033,51076
"4858","ENSG00000119938",12.4048,7.16579,11.127,33.3951,35.4154,4.13254,3.57457,8.95062,59.334,121.089,27.1028,5507
"4859","ENSG00000119943",6.99589,11.648265,4.659378,18.703445,17.90845,6.595473,12.152099,5.069157,4.860844,2.8244718,0.5316652,84795
"4860","ENSG00000119946",0.0779193,0.1363923,0.0127603,0.0299658,0.0946144,0.318225,0.61598,0.454584,0.174155,0.0060974,0.0415054,26507
"4861","ENSG00000119950",30.14854169,20.610466,57.92770649,29.653848,30.50967708,28.0874288,15.70423704,34.43302673,21.85571,18.26243362,21.78068012,4601
"4862","ENSG00000119953",8.039994,7.128421,9.103032,4.678615,5.771375,13.38703,6.6484,15.801082,4.12701,5.146377,4.6548154,10285
"4863","ENSG00000119965",3.134983,1.4415282,0.707647,2.30741,1.534936,1.939403,0.7455769,5.929627,0.53540701,0.903153,1.805967,80007
"4864","ENSG00000119969",0.7993494,0.4210627,0.6752608,0.0983849,0.287424947,1.6094322,1.999449,2.2980483,0.3099609,0.2370441,0.5211417,3070
"4865","ENSG00000119973",0.00639375,0.0155928,0.0269269,0.0300556,0.04033,0.0421064,0.0530692,0.00965871,0.0383798,0,0.0147321,2834
"4866","ENSG00000119977",14.306901,9.400027939,2.989784,5.284134,4.479399,18.257332,23.283998,36.525425,8.849525,5.2949246,8.759153,26123
"4867","ENSG00000119979",9.02264165,6.6669449,7.616873,14.478471,6.460749,30.276916,14.67562525,36.695873,21.1434737,8.5387571,10.088558,404636
"4868","ENSG00000119986",5.16277,4.02714,4.49951,11.5455,10.0435,6.01324,14.9065,6.22876,15.5597,17.0781,16.533,60370
"4869","ENSG00000120008",13.8966546,13.6912757,8.548311,12.76974207,12.028855,30.7286545,9.6932859,40.0995284,12.161854,4.447026,8.8770657,55717
"4870","ENSG00000120029",4.389952,4.63505,15.29368,20.44551,24.32867,10.93737,11.446427,9.865051,7.164634,3.13766,4.454751,79591
"4871","ENSG00000120049",4.3459328,2.007941924,60.84373401,161.4226437,153.148657,1.0823706,3.796092,1.25106854,0.830292,0.3728211,0.5685458,30819
"4872","ENSG00000120051",0.2328778,0.1455367,1.00172,0.521121,0.346661,0.121669,0.0280644,0.133919,0.0398401,0.0112175,0.0424867,159686
"4873","ENSG00000120053",17.82848,16.0147598,134.712,267.63344,265.968899,176.157437,115.526619,290.359872,106.75029,441.411,112.3163153,2805
"4874","ENSG00000120054",0,0,0,0,0,0.219148,0.2527449,0.150758,32.86143,34.65122,27.01373,1369
"4875","ENSG00000120055",0.577321,1.45758,0.727154,0.677761,0.541032,3.79778,2.774,1.5555,2.84984,0.116714,0.707295,79946
"4876","ENSG00000120057",0.116457,0.191489,3.75702,2.86737,3.35445,0,0.266239,0.0317613,4.91339,2.83071,2.24101,6425
"4877","ENSG00000120063",9.1433,5.48178,2.68403,3.16114168,2.977804,5.64068,2.0589,13.6193789,3.824871,4.30258,3.53536,10672
"4878","ENSG00000120068",0,0,0,0,0,8.21116,25.69862,6.58253,0.605411,0,0,3218
"4879","ENSG00000120071",4.985423553,3.417380798,8.2853395,22.21927598,20.63788646,23.0392004,12.825718,13.37495031,4.005201616,0.715005723,4.6285213,284058
"4880","ENSG00000120075",0.0177589,0.0109463,0.12019,0,0,3.30602,12.79,3.71372,0.137031,0.0964573,0.204587,3215
"4881","ENSG00000120088",0.3346934,0.031799799,0,0,0,0.0384319,0.0443237,0.1331466,0,0,0,1394
"4882","ENSG00000120093",0.3816757,0.1858549,6.54088185,2.803906036,3.575896,23.758245,14.58510503,16.720371,2.448738,0.3015042,0.9670166,3213
"4883","ENSG00000120094",0,0,0,0.0899935,0,0,0.679468,0.1832,0,0,0,3211
"4884","ENSG00000120129",100.881,30.8537,102.295,269.386,292.02,23.0218,94.1807,26.493,96.5293,305.925,31.5921,1843
"4885","ENSG00000120137",8.710301,4.39945,1.990933,1.57263,2.232917,5.50084,1.446151,17.59167,13.50367,3.82842,8.40106,79646
"4886","ENSG00000120149",0.393588,0.091376,0.404934,1.086994,1.325665,0.1691911,0.132687,0.05819532,0,0,0.0133917,4488
"4887","ENSG00000120156",3.189326,1.530638,14.0499,10.01258,11.10165,19.97199,11.036284,23.695615,2.329395,0.3532366,2.402346,7010
"4888","ENSG00000120158",3.378761,2.241274,3.513797,2.943016,4.365028,10.415288,13.00449,13.637909,39.78683,19.8289508,78.073047,10171
"4889","ENSG00000120159",7.803986,4.917281,4.451789,4.814154,3.6268671,23.9435585,3.572279,18.038138,11.108095,5.152367,6.412583,79886
"4890","ENSG00000120160",0.0304405,0,0,0,0,0,0,0,0,0,0.0468822,54586
"4891","ENSG00000120162",1.5019954,0.992094,2.42168,0.78292,0.311721,4.247892,3.75318,7.995033,1.118952,0.0796337,0.4227799,79817
"4892","ENSG00000120210",0.3225908,0.153474,0.265261,0.191917,1.10273,0.4825461,0.906561,0.876449,0.184692,0,0.195598,11172
"4893","ENSG00000120211",0.046631,0.017249,0.042293,0,0,0,0.0509502,0.0607816,0,0,0.0462802,3641
"4894","ENSG00000120215",0.656256,0.3022634,0.112669,0.211167,1.561268,0.443314,1.095928,0.2214743,0.170309,0,0.451673,2315
"4895","ENSG00000120217",1.502012,0.51428225,3.342359,2.906239,5.173423,1.03346,0.916232,2.216949,0.815051,0.130694,0.8538675,29126
"4896","ENSG00000120235",0,0,0,0,0,0,0,0,0,0,0,3443
"4897","ENSG00000120242",0,0,0,0,0,0,0,0,0,0,0,3445
"4898","ENSG00000120251",0.702421731,0.3341564,0,0,0.033049501,0.433026801,0.053511301,0.3504287,0,0,0.0599614,2891
"4899","ENSG00000120253",6.576983,3.217589873,6.215565,9.40434,10.805121,9.36775,4.078558,11.56857758,3.405265,1.458675,3.933287,348995
"4900","ENSG00000120254",0.9416264,0.4202856,2.548696,2.0360437,1.468808,4.856719231,3.584312,5.433924,3.84012,1.3219063,0.3501955,25902
"4901","ENSG00000120256",12.265024,9.475017,3.302255,6.54674,6.733732,12.608842,4.77642,18.683065,3.992038,1.208507,3.104425,84918
"4902","ENSG00000120262",0.307419,0.1580932,0.2795466,0.183309,0.415988,0.272097,0.336768,0.531698,0.2390377,0.1346085,0.191998,80129
"4903","ENSG00000120265",24.7367753,24.4785327,51.44927749,56.9204,59.98465705,35.64144,32.549276,51.2889211,46.39791443,40.76529,33.316008,5110
"4904","ENSG00000120278",1.9043733,0.6019657,5.23513,2.600608,4.2007672,2.6513131,2.1713402,4.80368,1.707335,0.47475,0.819055,57480
"4905","ENSG00000120279",4.254586,1.511052,3.387999,2.600596,2.079165,1.523473,0.915107,5.883392117,2.01157,0.340607,2.641225,80177
"4906","ENSG00000120280",2.53156,0.69714,0.377268,0.105127,0.280127,0.491476,0.231206,0.60807,0.0402219,0.0678883,0.154277,80231
"4907","ENSG00000120289",0,0,0,0,0,0,0,0,0,0,0.0134428,4115
"4908","ENSG00000120306",42.398948,28.652062,50.83554,83.23232,78.74783,258.473964,424.073145,390.883667,41.842931,31.597842,30.472215,84418
"4909","ENSG00000120314",2.765056,3.920588,5.24679563,7.472675,7.684247,13.319478,15.353392,11.947643,9.675922,3.5724948,4.9288225,54853
"4910","ENSG00000120318",1.0329397,0.8324484,20.16678005,17.31403,17.9848,8.274858,8.939504,6.587163,2.662436,0.2189713,1.2040826,64411
"4911","ENSG00000120322",0.268592,0.0962944,0.463924,2.38176,2.84511,0.642128,0.550122,0.521525,0.0274824,0.0407564,0.0115551,56128
"4912","ENSG00000120324",0.571028,0.276309,0.419783,0.222214,0.368915,0.198936,0.197027,0.166255,0.0676787,0.0121588,0.0428615,56126
"4913","ENSG00000120327",0.535564,0.572072,1.970808,4.024155,4.606391,1.656999,1.208045,1.009895,0.0932569,0.320082,0.2250648,56122
"4914","ENSG00000120328",0.418056,0.149601,0.645124,1.65088,1.9576175,0.400093,0.203647,0.3018319,0,0.108073,0.0608102,56124
"4915","ENSG00000120329",0.0133918,0,0,0.142444,0.0947568,0,0,0,0,0,0.0464535,83884
"4916","ENSG00000120332",0.112041,0.17549692,0.331723,0.451687,0.2391824,0.0602617,0.347501,0.082911,0.326422,0.0922988,0.2605993,63923
"4917","ENSG00000120333",12.572744,10.5795002,8.77008,10.27927,11.97263,20.65615,12.68888,29.0445,16.10482,11.42432,12.40658,63931
"4918","ENSG00000120334",0.951888,0.5412231,0.6966269,1.5730419,1.334290635,1.83449,1.199568,2.5630796,0.4710817,0.0836958,0.7154121,91687
"4919","ENSG00000120337",1.09384,0.0724427,0,0.0914073,0,0,0.0984526,0.058725,0,0,0.0298095,8995
"4920","ENSG00000120341",1.778162,3.0081111,6.194067,3.404418,2.8192027,6.846653,5.6426443,8.841683,22.873041,8.38644,24.698471,89866
"4921","ENSG00000120370",4.2519066,2.7594059,2.34132,2.600547,1.790504,3.421019,0.31123251,5.4739039,1.156886,2.021953,1.7577888,92344
"4922","ENSG00000120436",0.0439712,0.037943,0,0,0,0,0.0477548,0,0,0,0,2853
"4923","ENSG00000120437",6.4072701,4.938004,2.038935,4.497209,5.83316,26.48489,17.57526,35.7803673,141.696748,39.361257,63.044355,39
"4924","ENSG00000120438",65.85803,58.327805,65.685912,102.551569,118.20741,109.9381378,70.955422,174.452474,78.18702,34.6237217,53.313087,6950
"4925","ENSG00000120440",0.0183783,0.00814039,0.0875099,0.0957461,0,0,0.1027717,0.123025,0.372911,0.0618301,0.686938,83887
"4926","ENSG00000120451",14.891125,12.5222984,10.981926,23.40862,23.980882,18.95389,22.81303619,31.387759,11.763032,2.6093576,7.2349309,399979
"4927","ENSG00000120457",0.321103,0.2882389,2.595354,3.94352,5.450445,0.716113,4.98447,0.8285793,0.0443047,0,0.0763986,3762
"4928","ENSG00000120458",3.985221,2.4821952,4.428253,3.900844,4.111539,4.084964,1.65960839,7.543318,1.8032331,1.048448,2.03283,79684
"4929","ENSG00000120471",0.6037826,0.898147,0.207213,0,0.257963,0.7025561,0.6797223,0.365554,0.0487984,0,0.1087563,63970
"4930","ENSG00000120498",0.0565826,0.00996126,0,0.0590918,0.108706,0.188777,0,0.415566,0.0309071,0,0.0395523,56159
"4931","ENSG00000120500",0.067244681,0.0638521,0.1431212,0.677926601,0.106488,0.298996307,0,0.205687129,0,0,0.026102309,407
"4932","ENSG00000120509",15.114722,10.3364518,11.906832,29.07078,23.55161,38.20845,45.72088,71.367,11.946555,11.58948,17.57798,51248
"4933","ENSG00000120519",4.9876086,2.7332667,0.93906958,0.774763,0.835859,1.8131813,0.538609584,3.5837728,1.208043,3.6097699,1.4077806,84068
"4934","ENSG00000120526",5.89717,3.791857,1.396112,1.658179,1.405653004,3.03611,0.7936868,8.49369,1.868027,1.996762,2.063863,84955
"4935","ENSG00000120533",41.33471,34.00312392,68.144061,53.36895752,45.151509,124.383378,14.829167,78.848528,103.366547,52.715708,56.495901,56943
"4936","ENSG00000120539",2.529273,1.389303,0.855767,0.508899,0.280819,1.6498019,0.6777584,3.376901,0.686153,0.796255,1.2866401,84930
"4937","ENSG00000120549",12.9652736,9.4029322,12.107251,8.81272,11.54523603,20.140445,8.0615362,18.528188,4.824393,1.25515,2.953065,56243
"4938","ENSG00000120563",0,0,0,0,0.221709955,0,0,0,1.620709981,0,0.0839487,84569
"4939","ENSG00000120594",6.6731135,2.576231,4.65933,3.377069,3.64536,7.839288,4.5869815,11.16114,0.752887,0.672286,0.652491,84898
"4940","ENSG00000120616",10.507988,6.9504298,6.390753,11.412232,12.116115,10.582414,7.198214386,11.683742,6.7644927,3.5177711,6.1216446,80314
"4941","ENSG00000120645",0.1903152,0.1377101,1.3643148,1.6168641,2.008097,11.141791,8.070311,5.800498,0.2794831,0.0145077,0.1192196,440073
"4942","ENSG00000120647",2.800407,2.060494,2.2280064,1.815268,2.447778,4.1761921,3.508998,7.347247388,0.9209369,0.547864,1.7182882,84318
"4943","ENSG00000120656",11.0215284,9.071086,14.19766,12.03735,10.13718,16.91833,13.50341,21.98771,10.52478,6.573982,8.97889,6883
