"","moduleColors","gene"
"1261","turquoise","107289975"
"1262","turquoise","107289979"
"1263","turquoise","107289981"
"1264","turquoise","107289985"
"1265","turquoise","107289988"
"1266","turquoise","107289989"
"1267","turquoise","107289997"
"1268","turquoise","107290008"
"1269","turquoise","107290012"
"1270","turquoise","107290015"
"1271","turquoise","107290020"
"1272","turquoise","107290023"
"1273","turquoise","107290024"
"1274","turquoise","107290026"
"1275","turquoise","107290032"
"1276","turquoise","107290033"
"1277","turquoise","107290039"
"1278","turquoise","107290057"
"1279","turquoise","107290074"
"1280","turquoise","107290078"
"1281","turquoise","107290091"
"1282","turquoise","107290093"
"1283","turquoise","107290099"
"1284","turquoise","107290100"
"1285","turquoise","107290103"
"1286","turquoise","107290107"
"1287","turquoise","107290122"
"1288","turquoise","107290125"
"1289","turquoise","107290139"
"1290","turquoise","107290146"
"1291","turquoise","107290148"
"1292","turquoise","107290149"
"1293","turquoise","107290152"
"1294","turquoise","107290157"
"1295","turquoise","107290167"
"1296","turquoise","107290169"
"1297","turquoise","107290180"
"1298","turquoise","107290181"
"1299","turquoise","107290184"
"1300","turquoise","107290192"
"1301","turquoise","107290196"
"1302","turquoise","107290210"
"1303","turquoise","107290212"
"1304","turquoise","107290235"
"1305","turquoise","107290236"
"1306","turquoise","107290240"
"1307","turquoise","107290245"
"1308","turquoise","107290246"
"1309","turquoise","107290247"
"1310","turquoise","107290253"
"1311","turquoise","107290259"
"1312","turquoise","107290263"
"1313","turquoise","107290265"
"1314","turquoise","107290266"
"1315","turquoise","107290276"
"1316","turquoise","107290281"
"1317","turquoise","107290287"
"1318","turquoise","107290299"
"1319","turquoise","107290303"
"1320","turquoise","107290307"
"1321","turquoise","107290315"
"1322","turquoise","107290316"
"1323","turquoise","107290318"
"1324","turquoise","107290322"
"1325","turquoise","107290331"
"1326","turquoise","107290339"
"1327","turquoise","107290342"
"1328","turquoise","107290347"
"1329","turquoise","107290354"
"1330","turquoise","107290355"
"1331","turquoise","107290356"
"1332","turquoise","107290359"
"1333","turquoise","107290363"
"1334","turquoise","107290365"
"1335","turquoise","107290370"
"1336","turquoise","107290376"
"1337","turquoise","107290377"
"1338","turquoise","107290380"
"1339","turquoise","107290384"
"1340","turquoise","107290394"
"1341","turquoise","107290397"
"1342","turquoise","107290405"
"1343","turquoise","107290408"
"1344","turquoise","107290411"
"1345","turquoise","107290424"
"1346","turquoise","107290453"
"1347","turquoise","107290454"
"1348","turquoise","107290464"
"1349","turquoise","107290465"
"1350","turquoise","107290477"
"1351","turquoise","107290479"
"1352","turquoise","107290480"
"1353","turquoise","107290482"
"1354","turquoise","107290483"
"1355","turquoise","107290492"
"1356","turquoise","107290493"
"1357","turquoise","107290494"
"1358","turquoise","107290495"
"1359","turquoise","107290498"
"1360","turquoise","107290507"
"1361","turquoise","107290521"
"1362","turquoise","107290528"
"1363","turquoise","107290533"
"1364","turquoise","107290535"
"1365","turquoise","107290562"
"1366","turquoise","107290563"
"1367","turquoise","107290568"
"1368","turquoise","107290571"
"1369","turquoise","107290573"
"1370","turquoise","107290578"
"1371","turquoise","107290581"
"1372","turquoise","107290589"
"1373","turquoise","107290593"
"1374","turquoise","107290598"
"1375","turquoise","107290607"
"1376","turquoise","107290617"
"1377","turquoise","107290619"
"1378","turquoise","107290628"
"1379","turquoise","107290639"
"1380","turquoise","107290642"
"1381","turquoise","107290645"
"1382","turquoise","107290652"
"1383","turquoise","107290658"
"1384","turquoise","107290662"
"1385","turquoise","107290664"
"1386","turquoise","107290671"
"1387","turquoise","107290675"
"1388","turquoise","107290681"
"1389","turquoise","107290682"
"1390","turquoise","107290707"
"1391","turquoise","107290742"
"1392","turquoise","107290744"
"1393","turquoise","107290745"
"1394","turquoise","107290746"
"1395","turquoise","107290750"
"1396","turquoise","107290778"
"1397","turquoise","107290783"
"1398","turquoise","107290785"
"1399","turquoise","107290786"
"1400","turquoise","107290806"
"1401","turquoise","107290811"
"1402","turquoise","107290820"
"1403","turquoise","107290834"
"1404","turquoise","107290839"
"1405","turquoise","107290842"
"1406","turquoise","107290845"
"1407","turquoise","107290848"
"1408","turquoise","107290853"
"1409","turquoise","107290862"
"1410","turquoise","107290864"
"1411","turquoise","107290870"
"1412","turquoise","107290872"
"1413","turquoise","107290879"
"1414","turquoise","107290886"
"1415","turquoise","107290887"
"1416","turquoise","107290892"
"1417","turquoise","107290894"
"1418","turquoise","107290899"
"1419","turquoise","107290906"
"1420","turquoise","107290914"
"1421","turquoise","107290915"
"1422","turquoise","107290922"
"1423","turquoise","107290927"
"1424","turquoise","107290928"
"1425","turquoise","107290937"
"1426","turquoise","107290940"
"1427","turquoise","107290944"
"1428","turquoise","107290948"
"1429","turquoise","107290958"
"1430","turquoise","107290963"
"1431","turquoise","107290971"
"1432","turquoise","107290974"
"1433","turquoise","107290975"
"1434","turquoise","107290978"
"1435","turquoise","107290982"
"1436","turquoise","107290984"
"1437","turquoise","107290989"
"1438","turquoise","107290996"
"1439","turquoise","107291004"
"1440","turquoise","107291010"
"1441","turquoise","107291022"
"1442","turquoise","107291024"
"1443","turquoise","107291054"
"1444","turquoise","107291066"
"1445","turquoise","107291067"
"1446","turquoise","107291069"
"1447","turquoise","107291081"
"1448","turquoise","107291084"
"1449","turquoise","107291087"
"1450","turquoise","107291089"
"1451","turquoise","107291095"
"1452","turquoise","107291103"
"1453","turquoise","107291107"
"1454","turquoise","107291108"
"1455","turquoise","107291109"
"1456","turquoise","107291110"
"1457","turquoise","107291115"
"1458","turquoise","107291116"
"1459","turquoise","107291124"
"1460","turquoise","107291128"
"1461","turquoise","107291135"
"1462","turquoise","107291148"
"1463","turquoise","107291156"
"1464","turquoise","107291159"
"1465","turquoise","107291167"
"1466","turquoise","107291174"
"1467","turquoise","107291177"
"1468","turquoise","107291178"
"1469","turquoise","107291192"
"1470","turquoise","107291199"
"1471","turquoise","107291203"
"1472","turquoise","107291204"
"1473","turquoise","107291207"
"1474","turquoise","107291208"
"1475","turquoise","107291234"
"1476","turquoise","107291239"
"1477","turquoise","107291240"
"1478","turquoise","107291242"
"1479","turquoise","107291248"
"1480","turquoise","107291250"
"1481","turquoise","107291252"
"1482","turquoise","107291253"
"1483","turquoise","107291259"
"1484","turquoise","107291260"
"1485","turquoise","107291261"
"1486","turquoise","107291265"
"1487","turquoise","107291286"
"1488","turquoise","107291298"
"1489","turquoise","107291302"
"1490","turquoise","107291304"
"1491","turquoise","107291311"
"1492","turquoise","107291315"
"1493","turquoise","107291318"
"1494","turquoise","107291319"
"1495","turquoise","107291322"
"1496","turquoise","107291328"
"1497","turquoise","107291333"
"1498","turquoise","107291341"
"1499","turquoise","107291347"
"1500","turquoise","107291349"
"1501","turquoise","107291351"
"1502","turquoise","107291352"
"1503","turquoise","107291353"
"1504","turquoise","107291354"
"1505","turquoise","107291355"
"1506","turquoise","107291356"
"1507","turquoise","107291370"
"1508","turquoise","107291376"
"1509","turquoise","107291378"
"1510","turquoise","107291386"
"1511","turquoise","107291403"
"1512","turquoise","107291405"
"1513","turquoise","107291410"
"1514","turquoise","107291421"
"1515","turquoise","107291422"
"1516","turquoise","107291434"
"1517","turquoise","107291436"
"1518","turquoise","107291446"
"1519","turquoise","107291450"
"1520","turquoise","107291461"
"1521","turquoise","107291462"
"1522","turquoise","107291463"
"1523","turquoise","107291500"
"1524","turquoise","107291503"
"1525","turquoise","107291506"
"1526","turquoise","107291508"
"1527","turquoise","107291509"
"1528","turquoise","107291517"
"1529","turquoise","107291526"
"1530","turquoise","107291531"
"1531","turquoise","107291533"
"1532","turquoise","107291546"
"1533","turquoise","107291551"
"1534","turquoise","107291556"
"1535","turquoise","107291563"
"1536","turquoise","107291565"
"1537","turquoise","107291581"
"1538","turquoise","107291589"
"1539","turquoise","107291600"
"1540","turquoise","107291602"
"1541","turquoise","107291606"
"1542","turquoise","107291608"
"1543","turquoise","107291609"
"1544","turquoise","107291611"
"1545","turquoise","107291613"
"1546","turquoise","107291616"
"1547","turquoise","107291617"
"1548","turquoise","107291618"
"1549","turquoise","107291619"
"1550","turquoise","107291624"
"1551","turquoise","107291626"
"1552","turquoise","107291631"
"1553","turquoise","107291635"
"1554","turquoise","107291636"
"1555","turquoise","107291638"
"1556","turquoise","107291646"
"1557","turquoise","107291651"
"1558","turquoise","107291655"
"1559","turquoise","107291657"
"1560","turquoise","107291661"
"1561","turquoise","107291662"
"1562","turquoise","107291670"
"1563","turquoise","107291672"
"1564","turquoise","107291673"
"1565","turquoise","107291680"
"1566","turquoise","107291684"
"1567","turquoise","107291685"
"1568","turquoise","107291690"
"1569","turquoise","107291693"
"1570","turquoise","107291700"
"1571","turquoise","107291701"
"1572","turquoise","107291704"
"1573","turquoise","107291717"
"1574","turquoise","107291718"
"1575","turquoise","107291735"
"1576","turquoise","107291740"
"1577","turquoise","107291741"
"1578","turquoise","107291742"
"1579","turquoise","107291744"
"1580","turquoise","107291750"
"1581","turquoise","107291753"
"1582","turquoise","107291754"
"1583","turquoise","107291758"
"1584","turquoise","107291762"
"1585","turquoise","107291769"
"1586","turquoise","107291772"
"1587","turquoise","107291773"
"1588","turquoise","107291776"
"1589","turquoise","107291795"
"1590","turquoise","107291821"
"1591","turquoise","107291824"
"1592","turquoise","107291825"
"1593","turquoise","107291832"
"1594","turquoise","107291835"
"1595","turquoise","107291847"
"1596","turquoise","107291851"
"1597","turquoise","107291864"
"1598","turquoise","107291865"
"1599","turquoise","107291866"
"1600","turquoise","107291870"
"1601","turquoise","107291874"
"1602","turquoise","107291878"
"1603","turquoise","107291892"
"1604","turquoise","107291894"
"1605","turquoise","107291896"
"1606","turquoise","107291905"
"1607","turquoise","107291909"
"1608","turquoise","107291914"
"1609","turquoise","107291926"
"1610","turquoise","107291927"
"1611","turquoise","107291928"
"1612","turquoise","107291939"
"1613","turquoise","107291941"
"1614","turquoise","107291944"
"1615","turquoise","107291945"
"1616","turquoise","107291953"
"1617","turquoise","107291954"
"1618","turquoise","107291970"
"1619","turquoise","107291978"
"1620","turquoise","107291997"
"1621","turquoise","107291998"
"1622","turquoise","107292010"
"1623","turquoise","107292011"
"1624","turquoise","107292027"
"1625","turquoise","107292034"
"1626","turquoise","107292040"
"1627","turquoise","107292041"
"1628","turquoise","107292055"
"1629","turquoise","107292061"
"1630","turquoise","107292065"
"1631","turquoise","107292069"
"1632","turquoise","107292089"
"1633","turquoise","107292091"
"1634","turquoise","107292092"
"1635","turquoise","107292099"
"1636","turquoise","107292103"
"1637","turquoise","107292108"
"1638","turquoise","107292110"
"1639","turquoise","107292112"
"1640","turquoise","107292113"
"1641","turquoise","107292119"
"1642","turquoise","107292121"
"1643","turquoise","107292122"
"1644","turquoise","107292123"
"1645","turquoise","107292128"
"1646","turquoise","107292135"
"1647","turquoise","107292137"
"1648","turquoise","107292140"
"1649","turquoise","107292146"
"1650","turquoise","107292147"
"1651","turquoise","107292149"
"1652","turquoise","107292150"
"1653","turquoise","107292160"
"1654","turquoise","107292161"
"1655","turquoise","107292163"
"1656","turquoise","107292164"
"1657","turquoise","107292169"
"1658","turquoise","107292171"
"1659","turquoise","107292194"
"1660","turquoise","107292203"
"1661","turquoise","107292208"
"1662","turquoise","107292210"
"1663","turquoise","107292228"
"1664","turquoise","107292229"
"1665","turquoise","107292230"
"1666","turquoise","107292232"
"1667","turquoise","107292233"
"1668","turquoise","107292247"
"1669","turquoise","107292250"
"1670","turquoise","107292254"
"1671","turquoise","107292257"
"1672","turquoise","107292259"
"1673","turquoise","107292268"
"1674","turquoise","107292269"
"1675","turquoise","107292271"
"1676","turquoise","107292272"
"1677","turquoise","107292279"
"1678","turquoise","107292286"
"1679","turquoise","107292290"
"1680","turquoise","107292292"
"1681","turquoise","107292295"
"1682","turquoise","107292296"
"1683","turquoise","107292300"
"1684","turquoise","107292306"
"1685","turquoise","107292308"
"1686","turquoise","107292315"
"1687","turquoise","107292325"
"1688","turquoise","107292346"
"1689","turquoise","107292351"
"1690","turquoise","107292362"
"1691","turquoise","107292371"
"1692","turquoise","107292372"
"1693","turquoise","107292378"
"1694","turquoise","107292387"
"1695","turquoise","107292390"
"1696","turquoise","107292400"
"1697","turquoise","107292408"
"1698","turquoise","107292410"
"1699","turquoise","107292419"
"1700","turquoise","107292423"
"1701","turquoise","107292429"
"1702","turquoise","107292430"
"1703","turquoise","107292433"
"1704","turquoise","107292441"
"1705","turquoise","107292446"
"1706","turquoise","107292447"
"1707","turquoise","107292448"
"1708","turquoise","107292449"
"1709","turquoise","107292453"
"1710","turquoise","107292457"
"1711","turquoise","107292463"
"1712","turquoise","107292464"
"1713","turquoise","107292468"
"1714","turquoise","107292482"
"1715","turquoise","107292484"
"1716","turquoise","107292488"
"1717","turquoise","107292502"
"1718","turquoise","107292506"
"1719","turquoise","107292512"
"1720","turquoise","107292525"
