451322,NSPTRG00000003874
451323,NSPTRG00000044235
451325,NSPTRG00000003880
451326,NSPTRG00000003886
451329,NSPTRG00000003890
451330,NSPTRG00000038742
451331,NSPTRG00000042895
451332,NSPTRG00000003893
451335,NSPTRG00000003897
451336,NSPTRG00000003902
451337,NSPTRG00000003903
451338,NSPTRG00000043032
451339,NSPTRG00000042604
451341,NSPTRG00000003909
451343,NSPTRG00000003912
451344,NSPTRG00000003921
451345,NSPTRG00000003922
451348,NSPTRG00000003931
451349,NSPTRG00000003934
451351,NSPTRG00000003935
451353,NSPTRG00000003936
451354,NSPTRG00000003938
451355,NSPTRG00000003939
451356,NSPTRG00000023133
451357,NSPTRG00000003942
451358,NSPTRG00000003944
451363,NSPTRG00000003946
451364,NSPTRG00000003947
451365,NSPTRG00000003949
451366,NSPTRG00000003950
451367,NSPTRG00000003954
451368,NSPTRG00000028514
451370,NSPTRG00000003959
451371,NSPTRG00000003964
451373,NSPTRG00000003973
451375,NSPTRG00000003978
451376,NSPTRG00000003980
451378,NSPTRG00000003981
451379,NSPTRG00000003982
451380,NSPTRG00000003983
451382,NSPTRG00000003987
451383,NSPTRG00000003988
451384,NSPTRG00000003989
451387,NSPTRG00000003997
451389,NSPTRG00000004004
451390,NSPTRG00000004005
451393,NSPTRG00000004013
451395,NSPTRG00000004014
451398,NSPTRG00000004023
451399,NSPTRG00000004024
451401,NSPTRG00000004029
451403,NSPTRG00000004031
451405,NSPTRG00000004036
451406,NSPTRG00000034443
451407,NSPTRG00000004038
451409,NSPTRG00000004040
451410,NSPTRG00000004043
451411,NSPTRG00000049905
451412,NSPTRG00000051065
451413,NSPTRG00000044137
451414,NSPTRG00000004049
451415,NSPTRG00000047048
451416,NSPTRG00000004055
451417,NSPTRG00000004058
451419,NSPTRG00000004061
451420,NSPTRG00000004064
451421,NSPTRG00000004066
451422,NSPTRG00000004067
451424,NSPTRG00000004079
451425,NSPTRG00000004081
451427,NSPTRG00000046453
451428,NSPTRG00000004085
451430,NSPTRG00000004088
451431,NSPTRG00000004090
451434,NSPTRG00000004094
451436,NSPTRG00000028468
451437,NSPTRG00000023606
451438,NSPTRG00000049993
451439,NSPTRG00000004101
451441,NSPTRG00000004105
451444,NSPTRG00000004108
451445,NSPTRG00000047123
451446,NSPTRG00000004112
451447,NSPTRG00000044559
451448,NSPTRG00000051443
451450,NSPTRG00000004118
451453,NSPTRG00000004123
451458,NSPTRG00000004126
451460,NSPTRG00000004129
451462,NSPTRG00000004134
451463,NSPTRG00000046588
451465,NSPTRG00000004145
451467,NSPTRG00000004146
451468,NSPTRG00000004151
451469,NSPTRG00000004152
451472,NSPTRG00000004153
451473,NSPTRG00000004155
451475,NSPTRG00000004159
451478,NSPTRG00000004163
451482,NSPTRG00000004175
451484,NSPTRG00000032462
451485,NSPTRG00000004177
451486,NSPTRG00000004178
451487,NSPTRG00000004180
451489,NSPTRG00000004185
451490,NSPTRG00000004187
451491,NSPTRG00000004188
451493,NSPTRG00000044239
451494,NSPTRG00000044159
451495,NSPTRG00000004192
451496,NSPTRG00000004193
451497,NSPTRG00000004194
451498,NSPTRG00000004195
451500,NSPTRG00000004201
451501,NSPTRG00000004204
451502,NSPTRG00000004206
451503,NSPTRG00000004207
451504,NSPTRG00000004209
451505,NSPTRG00000004210
451506,NSPTRG00000004211
451507,NSPTRG00000004212
451508,NSPTRG00000004213
451509,NSPTRG00000004215
451510,NSPTRG00000023318
451511,NSPTRG00000004220
451512,NSPTRG00000048755
451513,NSPTRG00000004222
451514,NSPTRG00000004223
451515,NSPTRG00000004224
451518,NSPTRG00000023646
451519,NSPTRG00000052161
451522,NSPTRG00000004234
451523,NSPTRG00000004235
451524,NSPTRG00000004236
451525,NSPTRG00000004241
451527,NSPTRG00000004244
451528,NSPTRG00000004247
451529,NSPTRG00000004248
451530,NSPTRG00000004250
451533,NSPTRG00000004254
451534,NSPTRG00000004256
451535,NSPTRG00000048760
451537,NSPTRG00000004264
451538,NSPTRG00000004265
451539,NSPTRG00000028398
451540,NSPTRG00000004269
451542,NSPTRG00000004272
451543,NSPTRG00000004274
451545,NSPTRG00000004280
451546,NSPTRG00000004281
451547,NSPTRG00000043289
451548,NSPTRG00000023726
451551,NSPTRG00000004292
451553,NSPTRG00000004295
451554,NSPTRG00000004297
451556,NSPTRG00000004301
451558,NSPTRG00000004303
451560,NSPTRG00000004305
451561,NSPTRG00000004306
451562,NSPTRG00000004311
451565,NSPTRG00000004317
451567,NSPTRG00000004318
451569,NSPTRG00000004319
451571,NSPTRG00000004321
451572,NSPTRG00000004323
451573,NSPTRG00000004324
451575,NSPTRG00000004325
451577,NSPTRG00000004326
451579,NSPTRG00000004329
451580,NSPTRG00000043823
451581,NSPTRG00000004332
451582,NSPTRG00000004335
451583,NSPTRG00000004337
451584,NSPTRG00000004339
451585,NSPTRG00000004340
451586,NSPTRG00000004341
451587,NSPTRG00000004344
451588,NSPTRG00000004347
451589,NSPTRG00000004348
451590,NSPTRG00000004350
451591,NSPTRG00000004351
451594,NSPTRG00000004353
451595,NSPTRG00000004355
451596,NSPTRG00000004356
451598,NSPTRG00000004362
451599,NSPTRG00000049421
451600,NSPTRG00000004364
451601,NSPTRG00000050253
451602,NSPTRG00000004370
451603,NSPTRG00000004371
451604,NSPTRG00000004372
451605,NSPTRG00000004374
451607,NSPTRG00000004381
451610,NSPTRG00000004384
451611,NSPTRG00000004385
451615,NSPTRG00000004388
451617,NSPTRG00000004392
451618,NSPTRG00000004393
451620,NSPTRG00000004394
451624,NSPTRG00000046128
451626,NSPTRG00000004398
451627,NSPTRG00000004400
451628,NSPTRG00000004402
451629,NSPTRG00000004404
451632,NSPTRG00000004406
451633,NSPTRG00000004409
451634,NSPTRG00000004419
451635,NSPTRG00000004416
451636,NSPTRG00000004425
451638,NSPTRG00000004427
451639,NSPTRG00000004429
451640,NSPTRG00000004430
451641,NSPTRG00000004434
451642,NSPTRG00000004436
451643,NSPTRG00000004437
451644,NSPTRG00000004438
451646,NSPTRG00000004440
451647,NSPTRG00000004442
451648,NSPTRG00000004445
451649,NSPTRG00000004450
451650,NSPTRG00000004452
451652,NSPTRG00000004454
451653,NSPTRG00000004457
451654,NSPTRG00000004458
451655,NSPTRG00000004459
451656,NSPTRG00000004462
451659,NSPTRG00000004467
451660,NSPTRG00000048168
451663,NSPTRG00000004472
451664,NSPTRG00000004477
