ens_gene,Xeno_hrt_1,Xeno_hrt_2,Xeno_hrt_3,Xeno_kidn_1,Xeno_kidn_2,Xeno_kidn_3,Xeno_livr_1,Xeno_livr_2,Xeno_livr_3,gene_ids
ENSXETG00000019000,8.01759,28.1165,8.94663,5.53882,6.89633,9.13801,11.55699,7.73147,8.45947,780152
ENSXETG00000019001,2.36459,24.465,14.5237,1.52943,3.53158,0.909031,1.9421,1.13416,0.409387,101731867
ENSXETG00000019005,0,0,0,0,0.208883,0.0474058,0,0.218285,0,100497108
ENSXETG00000019007,41.8082,1.35503,1.73629,28.4495,26.1642,36.478,1.97446,3.80157,6.67197,100489489
ENSXETG00000019009,25.7601,6.59449,8.76699,17.5804,17.4539,21.086,4.47577,11.739,13.7302,100380171
ENSXETG00000019010,639.459,4.62632,6.33366,565.22,484.398,469.884,33.6263,50.3353,48.4653,448751
ENSXETG00000019012,1.73517,1.48542,2.12386,4.10405,2.06285,2.56871,1.30241,1.04199,1.16362,105948285
ENSXETG00000019013,4.359277,2.77598,5.61957,9.088249,10.04884,13.30447,2.511525,11.50935,5.1046,779585
ENSXETG00000019014,17.5939,8.33694,7.5468,18.0459,17.47,16.1996,10.7159,10.6143,11.0298,414839
ENSXETG00000019015,10.8489,4.166737,7.11389,10.29141,5.194063,6.809983,1.88443,2.10212,3.78267,100144714
ENSXETG00000019016,0,0.0124642,0.0103387,0,0.00676671,0.00605828,0,0,0,100495003
ENSXETG00000019018,16.50112,10.76589,20.25372,6.844296,12.53656,14.41692,1.514066,1.619957,1.806082,100489199
ENSXETG00000019019,12.4829,4.33662,2.54866,13.1089,6.63695,14.9983,11.7642,6.80189,4.19655,100124912
ENSXETG00000019020,61.5587,0.768424,0.635198,147.166,122.609,240.689,23.7407,47.4878,49.5187,100486805
ENSXETG00000019022,12.40253,17.94292,19.32736,20.39015,13.8825,15.73847,10.37465,5.41106,10.24343,779950
ENSXETG00000019023,18.28497,7.9788,12.18068,10.91014,16.7633,14.08272,5.8147,11.1346,8.7663,550109
ENSXETG00000019024,19.06745,3.914736,3.938759,5.2712,6.106952,5.880579,3.538007,3.215733,3.648939,100487292
ENSXETG00000019025,22.97467,14.96965,16.6927,24.36229,29.03451,27.82589,5.32481,11.08891,15.81952,549524
ENSXETG00000019026,2.07851,2.69506,1.54818,3.6854,3.01818,1.991091,3.092509,1.819989,3.31457,100496121
ENSXETG00000019027,0,0,0.0315919,0.153509,0.2481256,0.1295864,0,0.0788518,0,594912
ENSXETG00000019028,55.8292,11.19219,20.07994,110.4619,66.3996,88.9655,16.27518,20.85572,23.5815,100491880
ENSXETG00000019030,7.6744,6.735946,10.218,18.93649,13.72813,13.97082,5.268992,6.071724,10.9476,100379761
ENSXETG00000019032,52.3763,0.0553511,0,9.67814,9.53363,13.9634,0.404556,5.333,3.76881,100216141
ENSXETG00000019033,2.27103,0.320343,0.216422,1.226039,2.357129,1.931146,0.746963,1.146646,1.44812,100488450
ENSXETG00000019035,33.68516,2.364732,4.290692,29.08286,33.25936,41.68117,3.13273,6.024407,10.56474,100497371
ENSXETG00000019036,13.74183,4.52758,6.097396,9.79435,10.81795,10.09878,9.44894,7.83232,5.986381,493375
ENSXETG00000019037,7.26452,3.7776,5.89226,7.11162,7.63839,7.68518,2.3573,4.1982,4.84549,496653
ENSXETG00000019038,0.480589,2.971691,0.6015239,1.055206,2.244317,0.690924,183.8815,191.6203,533.0744,100491968
ENSXETG00000019043,10.8662,4.97374,9.48334,4.26138,5.25349,6.037248,1.048,1.338092,2.80813,549243
ENSXETG00000019044,66.2467,34.23598,60.67834,58.64291,42.81281,52.53848,21.8683,18.53247,20.21005,100379912
ENSXETG00000019045,13.8518,4.55122,5.0592,11.1814,5.57575,8.85555,3.57516,2.3586,5.57199,100492649
ENSXETG00000019050,9.670413,8.160303,8.201043,8.071647,8.980887,8.260974,1.862603,2.136173,3.469256,493552
ENSXETG00000019051,0.1684096,0.2773182,0.2070068,0.1875445,0.3699214,0.1848993,0.1199231,0.4030309,0.1339378,496442
ENSXETG00000019052,2.30123,17.0504,17.02467,0.253365,0.422382,0.341565,0.3345431,0.248819,0.0890121,100145273
ENSXETG00000019053,16.7129,8.42192,10.1096,12.4955,9.44846,11.8481,5.28719,5.056,7.68706,733725
ENSXETG00000019054,20.87429,12.87179,12.50921,19.54226,21.43964,18.91883,10.27714,10.93698,13.14217,448285
ENSXETG00000019055,0.232717,0,0.0800536,0.194495,0.104791,0,0.0769808,0.109146,1.45771,100491236
ENSXETG00000019056,60.2365,30.6556,58.9941,88.8791,108.4103,116.6119,35.4305,84.2864,94.46822,549058
ENSXETG00000019057,2.02027,0.076516,0.05126884,0.3575589,0.251453,0.4111023,0,0.104762,0.157404,100487049
ENSXETG00000019059,31.62913,0.729993,0.0304962,1.254907,0.0200023,0.0893512,0,0,0.0694136,733997
ENSXETG00000019060,2.430547,3.19874,10.6192,3.24808,4.68606,5.06425,1.5505,4.14653,4.29766,100145759
ENSXETG00000019061,53.4877,37.7447,66.7325,69.5073,97.4375,83.1017,27.8699,56.5708,60.4623,549632
ENSXETG00000019062,0,0,0,0.0472535,0.00848649,0.334312,0.00531731,0,0,100486032
ENSXETG00000019063,17.4341,0.302129,0.175504,23.4519,9.53408,34.499,2.20369,1.21818,5.61077,100145111
ENSXETG00000019064,0.174773,0.283423,1.29128,0.196077,0.140858,0.441388,0,0,0.0612318,100497634
ENSXETG00000019065,2.10084,17.5941,56.0246,1.61175,2.82926,1.86844,3.17916,5.22263,7.74471,548401
ENSXETG00000019067,1.324559,0.05138174,0.06643547,2.414774,4.192947,2.326464,0.691655,0.3623143,0.2345449,100495570
ENSXETG00000019068,4.651556,2.520498,2.61424,4.17859,4.071864,6.03425,1.49644,2.209774,2.420594,100485224
ENSXETG00000019069,156.0814,49.2955,59.1655,142.1269,119.0799,163.8181,124.4771,127.1838,180.4064,594884
ENSXETG00000019070,4.44021,0.8976292,0.155581,4.366328,9.16294,5.086848,1.12698,1.18965,0.460362,549397
ENSXETG00000019071,0.393217,0.0632467,0.107566,0.174225,0.551485,0.472737,0.641062,0.317756,0.795713,100127669
ENSXETG00000019073,15.84026,8.242625,16.36214,63.1741,30.6815,40.655,17.62527,23.9202,27.9967,496588
ENSXETG00000019074,11.67343,12.38944,11.49882,3.905156,5.526758,7.207921,1.036055,1.56376,1.475564,100489369
ENSXETG00000019075,1.52882,1.07402,0.859032,2.59085,3.31528,2.63839,0.692896,0.646188,3.23632,100487258
ENSXETG00000019076,0.0809852,32.04499,1.616603,10.44097,5.520847,0.974283,1927.853,1013.361,7053.346,496632
ENSXETG00000019077,16.1949,9.78923,11.72379,11.06321,9.74174,13.28188,3.42908,6.0231,6.690585,493368
ENSXETG00000019078,14.22283,3.381485,4.74335,11.33492,17.53312,20.27789,3.72351,9.19026,7.561935,100489037
ENSXETG00000019079,9.67245,5.10799,10.7825,10.2403,17.8729,14.5969,1.94899,5.77702,6.11658,100158631
ENSXETG00000019080,0,0.277769,0.0893411,0,0,0,0,0,0,100125179
ENSXETG00000019083,17.2467,3.52754,4.90898,14.5899,5.92681,9.04866,5.54954,3.37898,6.02069,100124888
ENSXETG00000019084,3.702926,0.427352,0.263201,0.415651,0.56848,0.416755,0.235163,0.252096,0.9452361,100127801
ENSXETG00000019085,11.6733,4.20807,9.177314,5.01516,9.487281,11.63228,3.303452,8.951651,13.09991,100489166
ENSXETG00000019086,0,0,0.347536,0.759924,0.591407,0.020365,0.156786,0.473836,433.056,100488670
ENSXETG00000019088,2.19052,2.46475,0.737899,4.69611,4.82616,4.94904,177.04,200.851,359.136,496713
ENSXETG00000019089,12.67693,11.35233,11.92854,11.91535,11.97424,14.57572,2.775769,3.497124,4.96694,549661
ENSXETG00000019090,6.76401,4.400378,8.31493,14.47323,13.02226,11.00333,3.830863,6.63025,8.193527,394683
ENSXETG00000019091,28.44324,16.89204,21.99218,31.27255,31.13174,30.24385,16.24913,11.53075,16.92205,100127544
ENSXETG00000019092,18.06395,10.88716,18.97809,20.57895,27.06784,21.36356,14.64852,33.48949,19.68683,100216103
ENSXETG00000019093,26.4955,9.18929,24.4548,36.2528,48.1982,32.8701,10.0928,16.2001,25.9444,549979
ENSXETG00000019095,0.856362,0,0.183386,0.321784,1.3203,0.441784,0.299911,2.83369,3.75671,613108
ENSXETG00000019096,148.0531,0.375494,0.653522,428.7884,322.0516,330.0978,0.343355,0.545928,1.68775,100493636
ENSXETG00000019099,0,0,0.0648192,0,0.296971,0,0,0.0441877,0,100144706
ENSXETG00000019100,3.879809,1.838455,2.635073,2.58953,3.64699,2.49188,1.471961,1.757514,2.348236,100125058
ENSXETG00000019101,13.1168,3.66934,3.29371,29.766,25.771,14.3585,10.2152,12.7236,13.3468,549202
ENSXETG00000019102,1.14449,0.325003,0.200544,0.278542,1.04188,0.476437,0.00791467,0.24176,0.2658,100485898
ENSXETG00000019103,0,0.303973,0.20453,0.247229,0.315588,0.535611,0.767624,0.126434,0.443767,108644833
ENSXETG00000019104,12.8347,231.119,389.28,11.3497,19.1544,21.5571,0.232802,0.983476,1.48549,549480
ENSXETG00000019106,11.23302,4.70755,1.838015,4.165058,2.879597,2.184802,2.23883,2.173031,2.94221,100485305
ENSXETG00000019107,31.7526,3.23727,3.46401,19.7568,21.513,20.8732,8.27031,7.15933,15.6127,780298
ENSXETG00000019110,0.637025,0.124803,0.0376338,0.0457168,0.049263,0,0,0,0,394548
ENSXETG00000019111,21.81432,8.48597,16.72749,16.70793,19.79545,18.07809,5.37476,10.51536,15.53222,100038126
ENSXETG00000019112,0.231388,0.0880288,0.401182,0.536082,0.525151,0.305611,0,0.328186,0.136972,100496117
ENSXETG00000019113,2.8329,0.712013,0.0373616,5.362786,7.1687,7.484446,0.758037,0.7124514,0.968247,101734957
ENSXETG00000019114,22.57952,4.553328,6.136529,18.61326,14.94537,18.97949,1.56246,3.796997,3.115764,100216086
ENSXETG00000019115,17.71686,2.516857,3.40921,9.4808,6.451762,8.82746,3.282698,2.497049,4.39296,100498148
ENSXETG00000019116,13.36504,6.115634,7.777603,10.30705,9.53379,10.91226,3.25643,4.957485,5.291231,100170162
ENSXETG00000019117,22.4963,4.92437,8.215093,9.593572,12.35307,9.327797,3.55807,5.39559,5.073868,780385
ENSXETG00000019118,8.371034,38.41412,65.08954,3.59434,8.772095,4.939573,2.147398,3.580159,3.552146,549126
ENSXETG00000019120,136.543,171.606,148.86,107.315,92.0607,124.918,38.4056,29.4643,31.8234,594958
ENSXETG00000019127,0.0770696,0.505745,0.224927,0.117101,0.105154,0.150632,1.00059,0.350478,0.621672,100127698
ENSXETG00000019128,2.6059,48.377,99.86796,1.702928,0.892476,2.921662,0.401836,0.528819,0.339551,100124907
ENSXETG00000019132,2.328741,1.074209,2.100319,3.308816,3.099403,2.602271,1.11406,3.298258,2.550117,779601
ENSXETG00000019133,3.09942,0.064848,0.399251,2.80608,6.81277,2.15572,0,0.194409,0.0324554,100496052
ENSXETG00000019135,22.07967,61.34789,42.26828,19.84602,16.559,21.14199,11.04915,11.33011,12.0985,548470
ENSXETG00000019136,25.81469,10.0494,4.98805,10.71739,8.436981,4.721603,4.18479,6.33175,5.44837,733788
ENSXETG00000019142,0.159408,0,0.0871801,0.317714,0.1175926,0.0596004,0,0,0.0330724,780042
ENSXETG00000019144,41.26064,15.2114,14.05047,16.02736,15.1138,20.15977,7.287868,8.143431,14.35256,733554
ENSXETG00000019145,5.944242,76.97111,26.31996,3.436365,5.082072,2.155984,0.9299512,2.838079,2.07676,100145205
ENSXETG00000019147,0.277231,0.3522521,0.08039647,0.2685743,0.3786717,0.6363167,0.0197479,0.2100895,0.1753978,100125099
ENSXETG00000019149,2264.755,3080.019,3177.635,3980.738,4134.127,4280.087,6397.663,4205.654,4196.261,448689
ENSXETG00000019150,17.23636,5.114401,6.781549,11.36073,9.954044,9.191198,5.80311,4.753914,4.687418,100216162
ENSXETG00000019151,1323.01,1944.579,3079.77,4444.195,4204.289,4610.976,4504.722,3674.007,3615.869,448703
ENSXETG00000019152,16.8963,4.47928,5.69695,8.32379,9.31313,8.19965,4.22328,34.6844,9.08293,100145352
ENSXETG00000019154,2.89079,0.680739,1.595162,3.95066,2.84279,4.219195,0.444986,0.69613,0.846348,100145630
ENSXETG00000019155,0.652441,7.351807,12.60999,0.205289,0.192161,0.6309503,0.0277407,0.110081,0.0334135,100496001
ENSXETG00000019157,16.24431,10.59269,16.63873,20.96084,21.08042,20.06597,4.333807,10.3975,11.30611,100488730
ENSXETG00000019158,0.680917,0.37987,0.226882,0.54172,0.588861,0.531796,0.0491791,0.106667,0.160267,780104
ENSXETG00000019160,9.94181,0.876507,2.84833,4.81483,7.48657,4.74228,1.05988,2.91772,1.35495,100487219
ENSXETG00000019161,4.958228,2.745453,1.722544,2.776461,2.521549,1.347988,4.77804,4.95108,6.47417,100496456
ENSXETG00000019162,13.65282,5.879898,4.922768,5.844228,8.487941,8.839367,2.524194,3.942736,3.264799,100216096
ENSXETG00000019163,8.326071,0.415394,0.822105,7.860962,10.94112,8.643703,0.36917,1.114225,0.9897502,100170173
ENSXETG00000019165,0,0,0.0381198,0.0463072,0.199597,0.0446751,0,0.103946,0,100038290
ENSXETG00000019166,19.02701,23.0064,34.49242,35.59423,33.93465,34.0125,13.33261,31.56833,39.47235,549425
ENSXETG00000019167,16.9775,6.36712,6.20838,21.0651,19.2895,20.6572,53.0275,31.1341,74.96,549234
ENSXETG00000019168,115.1651,21.59592,34.03654,94.77465,132.7447,94.3405,50.05601,63.15182,91.57681,407920
ENSXETG00000019169,5.89321,2.33636,6.80168,6.68388,5.87849,6.53246,2.10627,5.25832,6.22603,101732450
ENSXETG00000019170,0.409027,29.3656,44.1432,0.27775,0.65845,0.911068,0.0928821,0.602687,0.294906,100495335
ENSXETG00000019173,11.80699,16.86936,21.95097,10.36722,16.19547,16.15398,2.070968,5.30177,4.47534,493529
ENSXETG00000019175,11.66349,2.362543,3.696918,9.742117,8.687221,9.941799,2.97818,6.661234,10.08236,100126683
ENSXETG00000019176,20.9553,7.14042,11.6332,39.6326,32.5168,36.2369,32.0967,45.5552,31.0578,100101683
ENSXETG00000019177,42.77586,4.17362,6.63061,59.122,51.3844,63.6872,1.72208,2.751383,4.31987,100486970
ENSXETG00000019178,2.60764,6.9432,2.53921,5.75651,7.70378,4.25977,243.954,700.597,850.674,100135012
ENSXETG00000019179,4.03957,0.3602023,1.071181,7.442152,14.44675,6.844685,0,0.121013,0.0905138,100494697
ENSXETG00000019180,14.8545,2.91557,3.23981,27.8722,24.229,31.7139,29.5734,15.3516,28.5904,100135187
ENSXETG00000019181,3.05547,1.42026,1.88162,3.8096,3.93925,4.17416,1.23921,1.00686,1.0917,733791
ENSXETG00000019182,28.57546,0.7867404,0.59751,17.27163,14.14648,17.88907,0.3912485,0.550562,0.107825,100493941
ENSXETG00000019183,7.92731,5.15525,9.879322,8.847083,10.67297,7.337357,1.630449,3.499556,5.077809,100493384
ENSXETG00000019184,6.21482,7.64801,19.8177,7.56972,5.68309,8.26069,1.12063,1.18386,1.33696,779640
ENSXETG00000019185,4.09532,1.504966,3.0587,5.44488,2.898342,6.492732,1.16435,3.273738,6.920144,100495255
ENSXETG00000019190,217.649,11.129,9.0946,387.098,607.346,206.625,406.454,241.053,405.574,394750
ENSXETG00000019191,8.04149,3.15327,3.61649,3.13257,2.96391,2.74574,1.29318,1.32916,1.89685,100495219
ENSXETG00000019192,26.33034,6.48434,7.11654,10.53384,8.732293,11.85008,6.173838,7.195056,13.68392,448066
ENSXETG00000019194,3.351201,0.3051693,0.822935,1.552085,3.05922,1.679826,3.120178,97.16249,11.24293,100496476
ENSXETG00000019195,0,0,0,0,0,0,0,0,0,100498251
ENSXETG00000019199,2.6199,1.1842,0.861662,1.80394,2.37584,2.98654,1.22072,2.62456,3.17141,100127747
ENSXETG00000019200,38.73925,64.35376,147.9998,43.01106,69.00474,67.3393,2.215034,3.163492,2.902845,394845
ENSXETG00000019201,5.01055,8.90363,11.0788,2.37015,8.11761,0.646553,340.982,411.42,247.959,734130
ENSXETG00000019202,5.07735,21.0215,35.9355,10.4248,16.7097,10.3088,1.33136,4.24136,1.09873,496473
ENSXETG00000019203,14.18048,7.308775,6.51562,12.58045,22.72301,12.3802,4.838626,7.665476,11.12751,779679
ENSXETG00000019204,13.37445,4.97051,8.720511,11.86393,9.105035,12.76967,7.5025,14.92512,24.90027,780116
ENSXETG00000019205,162.221,225.223,258.608,257.2948,223.757,373.379,175.424,178.4318,176.4972,548498
ENSXETG00000019206,1.414433,1.012655,2.04905,1.83229,1.37837,2.06788,1.110311,1.51326,2.85018,100127875
ENSXETG00000019207,2.40299,17.8922,63.2728,0.725839,1.95536,1.16095,0.143687,0.0857525,0.107369,613114
ENSXETG00000019209,32.13662,2.897257,7.691,40.03896,50.8756,47.0892,20.1721,26.50813,29.37371,549170
ENSXETG00000019211,13.21405,7.44216,14.76524,24.35333,17.78846,18.57737,6.13413,8.175021,11.93772,733546
ENSXETG00000019212,0,0,0,0,0,0,0,0,0,101734157
ENSXETG00000019213,8.58819,2.78847,7.11882,7.93841,8.20838,7.36531,2.11564,5.19417,3.03814,100485062
ENSXETG00000019214,7.29307,5.97128,8.13689,9.97563,10.7494,13.3814,4.77113,5.01017,6.48652,549898
ENSXETG00000019215,28.87263,20.74454,16.36908,25.65243,25.17504,29.92989,5.811866,13.12727,11.62152,448322
ENSXETG00000019217,9.41345,4.771044,5.8124,10.1782,12.46635,8.58561,2.57517,6.10053,6.3653,100487715
ENSXETG00000019220,0.267568,0,0,0.480107,1.61671,1.10007,0,0,0,100486090
ENSXETG00000019222,0.781738,0.706602,0.250047,0.227814,0.777372,0.732617,0,0,0.0711428,100491781
ENSXETG00000019224,4.36942,2.89248,3.12509,8.0144,7.49975,15.0569,0.49977,0.710131,1.0538,549176
ENSXETG00000019225,4.445034,3.60775,6.087901,7.950457,17.30933,7.511093,2.081849,10.06623,4.775997,100124725
ENSXETG00000019226,14.7649,7.542935,7.841787,9.29388,7.54028,9.239539,1.53399,2.11121,2.02632,100496177
ENSXETG00000019227,7.11092,6.30723,45.5707,3.61895,44.7457,82.645,2.3876,3.72109,3.95915,100038164
ENSXETG00000019229,3.176772,1.9372,4.571851,3.621832,4.048745,3.908254,1.13297,2.41071,2.941849,779465
ENSXETG00000019230,9.36904,1.82263,3.82685,8.48198,11.5128,9.22558,2.1071,5.69814,6.68565,733836
ENSXETG00000019232,1.427248,0.4433056,3.968444,1.476255,1.853938,1.450573,0.398045,1.32477,1.04761,100496209
ENSXETG00000019235,1.72305,0,0.016023,4.10699,7.29904,5.17344,0,0.0655379,0.0364706,100498087
ENSXETG00000019236,5.354063,2.735924,4.867358,9.25537,8.99631,8.86396,1.54013,3.693565,4.04165,100494908
ENSXETG00000019239,20.23471,2.74206,4.91183,63.6297,31.80679,64.4052,14.1565,28.02933,37.3195,100486957
ENSXETG00000019240,0.0229229,0.130705,0.277593,0,0.0778656,0.112623,0,0,0,100496012
ENSXETG00000019241,6.3345,4.57444,5.46874,7.18309,8.33311,9.6338,2.67328,3.28537,4.9985,100485471
ENSXETG00000019245,3.754615,0.5655371,0.5009126,0.5951899,0.862661,0.6730725,0.242254,0.6777896,1.254119,100145121
ENSXETG00000019246,0,0.128742,0.0310351,0.0188504,0.172658,0.0272791,0,0.105784,0.0353202,779941
ENSXETG00000019247,12.76237,0.430731,0.417361,0.929502,0.609848,0.469815,0.6713588,0.354527,1.25771,549147
ENSXETG00000019248,0.0980206,0.0671719,0.0191134,0,0.0125098,0,0,0,0,100124843
ENSXETG00000019249,9.144063,7.77228,8.34903,10.93931,10.43658,11.48368,4.452661,9.85709,10.5114,613065
ENSXETG00000019250,26.50061,0.217923,0.305411,41.0058,23.68455,42.0686,3.59661,13.56948,10.28664,100486154
ENSXETG00000019252,8.35471,0.818233,2.29014,4.71734,1.69442,4.02596,2.4478,1.35757,2.64412,100145052
ENSXETG00000019253,25.06349,30.21029,41.13115,28.84197,36.08628,36.52142,16.30799,21.86122,26.7522,394811
ENSXETG00000019255,14.1472,1.967946,2.837639,11.98397,9.78446,10.721,7.923632,13.15592,12.41669,395034
ENSXETG00000019256,0,0.0501302,0.0465855,0,0,0,0,0,0,100124312
ENSXETG00000019257,3.56873,5.42011,7.17328,2.97423,4.47004,5.83948,0.579335,0.409947,0.146653,395054
ENSXETG00000019258,36.83032,15.34403,22.61693,40.22248,45.79605,46.58758,9.14649,21.35957,23.87277,100379683
ENSXETG00000019260,0.142843,0,0.0270259,0.463802,0.90789,1.702244,0,0,0,548657
ENSXETG00000019261,0.207953,0,0.0302403,0.110206,0.178132,0.0708811,0,0.020615,0.0172078,100489419
ENSXETG00000019262,126.752,3.347176,1.50425,229.4754,132.9402,275.5964,0.0876484,1.402335,1.047086,100145559
ENSXETG00000019263,1010.68,858.521,417.224,519.598,645.389,658.042,1807.7,652.733,461.787,448685
ENSXETG00000019264,1.25796,0.625811,0.4899807,1.14309,0.739054,0.897994,1.81321,2.89487,5.81348,100497656
ENSXETG00000019266,51.52518,1.58173,0.287626,74.04456,81.65023,70.29157,96.37872,103.7611,165.315,448312
ENSXETG00000019268,6.14694,31.26,26.2889,2.5695,7.51536,4.69227,4.05702,1.02996,0.816743,779906
ENSXETG00000019269,0.8589129,0.4776051,0.287887,0.672538,1.2161,1.301324,0,0.09190891,0.0765871,100145306
ENSXETG00000019271,63.5853,47.5347,40.9207,43.381,37.7699,68.1009,43.1994,15.9666,16.6215,548768
ENSXETG00000019272,8.40683,2.80563,3.73299,6.27565,5.90448,6.85579,2.05107,2.75372,3.19569,100494451
ENSXETG00000019273,8.38548,2.73589,3.83203,4.43074,5.19748,5.19442,2.09558,2.07727,2.78482,100144669
ENSXETG00000019274,11.79133,20.47944,38.66977,14.18024,14.62702,14.61444,2.696777,9.949592,14.7331,100496057
ENSXETG00000019276,2.28218,0.124595,0.0602339,3.95123,38.2013,4.37671,5.20015,12.3186,9.59706,448756
ENSXETG00000019277,11.35853,4.776754,5.312217,8.469334,11.8733,9.454296,4.695391,6.11082,6.12344,548810
ENSXETG00000019278,2.04529,0.0421447,0.0763805,2.78357,11.0731,2.59594,0.0283428,0.312415,0,100145040
ENSXETG00000019279,71.72809,48.07734,86.26074,110.7565,84.76415,88.29006,28.78714,50.64855,48.18411,448604
ENSXETG00000019281,1.11164,0.231994,0.236058,0,0.103001,0.0922173,0.912013,0.750971,3.22381,101734397
ENSXETG00000019284,4.41376,1.32894,0.845464,2.482041,2.52152,2.01013,7.760005,7.08745,13.0033,100379705
ENSXETG00000019285,72.6619,35.3915,50.562,74.1069,77.6323,83.3123,33.0677,39.5362,41.5945,100489127
ENSXETG00000019288,20.7118,12.7893,10.13627,5.4726,6.81217,6.34931,1.63887,3.07109,3.09389,100486752
ENSXETG00000019289,259.6499,215.7653,268.9753,209.5378,230.8266,262.0101,139.3573,347.3367,192.4589,394832
ENSXETG00000019290,135.016,0,0.0670772,38.6234,81.1316,78.848,0,0.45727,0.458031,100497934
ENSXETG00000019291,1.973946,1.084017,0.390655,1.140344,1.117485,1.282536,0.2549582,0.2918599,0.1961088,100490362
ENSXETG00000019292,23.13248,10.10473,16.0052,32.82108,12.32297,19.29762,7.43997,11.4266,7.542765,780288
ENSXETG00000019293,9.948888,23.27686,27.82787,4.577475,5.121206,8.1325,2.453303,3.942415,4.248297,548525
ENSXETG00000019296,57.5891,50.5652,55.6159,96.5158,91.144,117.239,59.6437,35.0579,34.8532,448728
ENSXETG00000019297,10.6491,0.214651,0.0895992,14.49421,9.493279,10.81696,1.520579,2.10117,2.243383,100495407
ENSXETG00000019298,15.756,7.99031,8.22898,5.36843,3.97294,4.89645,3.11923,2.52785,3.52639,100380123
ENSXETG00000019299,33.795,21.2389,32.8769,86.167,51.043,60.3009,22.6164,37.67,33.9357,448392
ENSXETG00000019300,2.73689,9.419655,15.81394,2.193358,3.497547,2.364507,0.347394,2.03152,1.72805,780110
ENSXETG00000019301,42.95621,0.4911011,2.054593,14.27853,15.84675,25.8497,0.3213234,1.760278,0.425067,100170549
ENSXETG00000019302,2.8807,3.74386,3.39284,5.56021,5.42589,4.76405,1.6782,9.99358,4.4077,100489403
ENSXETG00000019303,50.9694,48.5686,47.0805,100.327,70.8282,117.723,5.9273,7.85267,17.5596,594923
ENSXETG00000019304,20.8617,9.51334,18.8581,31.65382,34.182,31.71729,7.95885,12.23419,15.10399,448165
ENSXETG00000019305,8.27915,2.43198,2.1442,3.80276,4.3181,3.03549,2.64742,10.6625,5.85912,100497270
ENSXETG00000019306,10.9684,6.25027,8.51114,8.10158,10.9333,10.4736,2.31552,3.89694,5.47925,100037848
ENSXETG00000019307,5.5817,0.616413,0.557433,0.464798,0.3123132,0.3286463,0.1992098,0.492984,2.247501,100144959
ENSXETG00000019308,4.6945,21.0049,30.6628,5.08699,6.04787,3.91399,0.963335,1.98178,0.708956,594968
ENSXETG00000019309,5.40854,0,0,0.80254,0.432397,0.387128,0,0,0,100144289
ENSXETG00000019310,12.16362,4.634335,4.862075,12.78865,7.135595,9.313415,7.312594,6.556774,5.864,100486235
ENSXETG00000019311,13.11815,7.38126,17.08844,7.4992,14.62475,13.30771,4.446336,4.853082,5.402752,548994
ENSXETG00000019312,14.6201,2.54739,3.45735,14.9274,22.0833,17.0863,5.41646,10.2795,5.21468,734042
ENSXETG00000019313,14.60367,1.609093,1.879439,19.05772,31.08339,27.37123,0.44874,2.90794,1.229751,100038177
ENSXETG00000019316,55.13432,150.3075,249.2277,73.27331,77.48688,48.32127,6.933735,10.63584,19.70533,594960
ENSXETG00000019317,6.47658,3.519458,6.405536,8.168474,8.341995,8.412658,1.261478,4.634009,5.159856,448315
ENSXETG00000019318,54.94309,45.61881,39.64696,37.1789,36.7654,38.7093,19.12346,24.34654,29.24315,493392
ENSXETG00000019319,1.57883,0.270566,0.654699,3.57892,3.88174,3.46406,1.95449,7.74484,7.75774,100491823
ENSXETG00000019321,190.8811,147.2994,297.141,479.452,500.6263,463.469,275.2601,469.4715,376.5679,550080
ENSXETG00000019322,0.941992,0.0423388,0,0.82746,0.6390525,1.195625,0,0.1429794,0.131333,100495599
ENSXETG00000019324,0.115036,0,0,0.0384066,0.0413858,0,0.0481208,0,0,100492793
ENSXETG00000019325,18.5325,7.02465,2.06852,2.94603,3.0345,3.17658,2.25783,1.26425,1.70471,100485766
ENSXETG00000019328,20.85984,5.548054,9.725129,19.07973,19.46713,20.14867,6.344728,11.13341,13.66003,100498308
ENSXETG00000019329,10.412,41.267,60.5215,21.4628,21.4981,23.3718,10.833,22.9791,23.9764,101731346
ENSXETG00000019331,26.04227,10.38989,11.1993,9.297153,11.28823,12.3055,4.673886,5.601044,5.606431,100379977
ENSXETG00000019332,11.3645,20.6611,3.19363,5.24567,3.16595,3.49299,5.72346,1.76431,3.05978,548464
ENSXETG00000019334,25.3744,23.6359,34.94465,40.81279,45.189,43.64632,12.9959,17.211,22.53013,448311
ENSXETG00000019335,22.1676,9.861,35.6184,7.07674,14.7368,27.0849,21.8623,11.1581,23.3766,395024
ENSXETG00000019337,2528.314,2176.688,3333.439,3797.44,4576.65,4993.03,3623.431,4381.49,3834.818,448528
ENSXETG00000019338,174.667,85.2445,82.1679,47.1071,98.5965,98.3983,27.4279,24.0292,39.2271,100497021
ENSXETG00000019342,8.04371,5.814814,8.083277,11.35305,4.996477,5.577294,3.82062,2.56367,3.269344,100380049
ENSXETG00000019343,4.7428,1.65487,1.21825,2.619977,1.597766,2.911578,0.3653048,1.246051,1.872002,100487875
ENSXETG00000019344,17.49925,13.66418,7.647618,16.04452,16.348,34.26972,5.32977,11.2048,11.23978,100498495
